id,league_id,league_tier_id,service_import_id,service_type,service_key,season,season_name,name,slug,is_private,num_teams,num_weeks,start_week,end_week,last_import_week,scoring_type,scoring_format,avg_points,stat_categories,stat_modifiers,roster_positions,stat_rosters,use_median_scoring,use_h2h_tiebreaker,use_keepers,draft_type,draft_player_pool,waivers_type,has_playoffs,playoff_type,num_playoff_teams,playoff_start_week,has_multiweek_playoffs,has_multiweek_championship,use_matchups,use_season_recaps,use_divisions,use_ppr_optimal_points,created_by,created_type,status,draft_at,season_dirty_at,exported_at,draft_imported_at,draft_processed_at,transactions_imported_at,transactions_processed_at,rosters_imported_at,rosters_processed_at,matchup_players_created_at,processed_at,calculated_at,created_at,updated_at,matchups
16824,3854,,116378,yahoo,314.l.777575,2013,Rondros Fantasy League,2013,2013,1,12,13,1,16,16,h2h,half-ppr,126.07,"[{""name"":""Pass Yds"",""format"":""int"",""sort_desc"":true,""description"":""Passing Yards"",""display_only"":false,""service_stat_id"":""4""},{""name"":""Pass TD"",""format"":""int"",""sort_desc"":true,""description"":""Passing Touchdowns"",""display_only"":false,""service_stat_id"":""5""},{""name"":""Int"",""format"":""int"",""sort_desc"":false,""description"":""Interceptions"",""display_only"":false,""service_stat_id"":""6""},{""name"":""Rush Yds"",""format"":""int"",""sort_desc"":true,""description"":""Rushing Yards"",""display_only"":false,""service_stat_id"":""9""},{""name"":""Rush TD"",""format"":""int"",""sort_desc"":true,""description"":""Rushing Touchdowns"",""display_only"":false,""service_stat_id"":""10""},{""name"":""Rec"",""format"":""int"",""sort_desc"":true,""description"":""Receptions"",""display_only"":false,""service_stat_id"":""11""},{""name"":""Rec Yds"",""format"":""int"",""sort_desc"":true,""description"":""Reception Yards"",""display_only"":false,""service_stat_id"":""12""},{""name"":""Rec TD"",""format"":""int"",""sort_desc"":true,""description"":""Reception Touchdowns"",""display_only"":false,""service_stat_id"":""13""},{""name"":""Ret TD"",""format"":""int"",""sort_desc"":true,""description"":""Return Touchdowns"",""display_only"":false,""service_stat_id"":""15""},{""name"":""2-PT"",""format"":""int"",""sort_desc"":true,""description"":""2-Point Conversions"",""display_only"":false,""service_stat_id"":""16""},{""name"":""Fum Lost"",""format"":""int"",""sort_desc"":false,""description"":""Fumbles Lost"",""display_only"":false,""service_stat_id"":""18""},{""name"":""Pick Six"",""format"":""int"",""sort_desc"":false,""description"":""Pick Sixes Thrown"",""display_only"":false,""service_stat_id"":""58""},{""name"":""40 Yd Comp"",""format"":""int"",""sort_desc"":true,""description"":""40+ Yard Completions"",""display_only"":false,""service_stat_id"":""59""},{""name"":""40 Yd Pass TD"",""format"":""int"",""sort_desc"":true,""description"":""40+ Yard Passing Touchdowns"",""display_only"":false,""service_stat_id"":""60""},{""name"":""40 Yd Rush"",""format"":""int"",""sort_desc"":true,""description"":""40+ Yard Rushing Attempts"",""display_only"":false,""service_stat_id"":""61""},{""name"":""40 Yd Rush TD"",""format"":""int"",""sort_desc"":true,""description"":""40+ Yard Rushing Touchdowns"",""display_only"":false,""service_stat_id"":""62""},{""name"":""40 Yd Rec"",""format"":""int"",""sort_desc"":true,""description"":""40+ Yard Receptions"",""display_only"":false,""service_stat_id"":""63""},{""name"":""40 Yd Rec TD"",""format"":""int"",""sort_desc"":true,""description"":""40+ Yard Reception Touchdowns"",""display_only"":false,""service_stat_id"":""64""},{""name"":""Fum Ret TD"",""format"":""int"",""sort_desc"":true,""description"":""Offensive Fumble Return TD"",""display_only"":false,""service_stat_id"":""57""},{""name"":""FG 0-19"",""format"":""int"",""sort_desc"":true,""description"":""Field Goals 0-19 Yards"",""display_only"":false,""service_stat_id"":""19""},{""name"":""FG 20-29"",""format"":""int"",""sort_desc"":true,""description"":""Field Goals 20-29 Yards"",""display_only"":false,""service_stat_id"":""20""},{""name"":""FG 30-39"",""format"":""int"",""sort_desc"":true,""description"":""Field Goals 30-39 Yards"",""display_only"":false,""service_stat_id"":""21""},{""name"":""FG 40-49"",""format"":""int"",""sort_desc"":true,""description"":""Field Goals 40-49 Yards"",""display_only"":false,""service_stat_id"":""22""},{""name"":""FG 50+"",""format"":""int"",""sort_desc"":true,""description"":""Field Goals 50+ Yards"",""display_only"":false,""service_stat_id"":""23""},{""name"":""PAT Made"",""format"":""int"",""sort_desc"":true,""description"":""Point After Attempt Made"",""display_only"":false,""service_stat_id"":""29""},{""name"":""Pts Allow"",""format"":""int"",""sort_desc"":false,""description"":""Points Allowed"",""display_only"":true,""service_stat_id"":""31""},{""name"":""Sack"",""format"":""int"",""sort_desc"":true,""description"":""Sack"",""display_only"":false,""service_stat_id"":""32""},{""name"":""Int"",""format"":""int"",""sort_desc"":true,""description"":""Interception"",""display_only"":false,""service_stat_id"":""33""},{""name"":""Fum Rec"",""format"":""int"",""sort_desc"":true,""description"":""Fumble Recovery"",""display_only"":false,""service_stat_id"":""34""},{""name"":""TD"",""format"":""int"",""sort_desc"":true,""description"":""Touchdown"",""display_only"":false,""service_stat_id"":""35""},{""name"":""Safe"",""format"":""int"",""sort_desc"":true,""description"":""Safety"",""display_only"":false,""service_stat_id"":""36""},{""name"":""Blk Kick"",""format"":""int"",""sort_desc"":true,""description"":""Block Kick"",""display_only"":false,""service_stat_id"":""37""},{""name"":""Kick and Punt Ret TD"",""format"":""int"",""sort_desc"":true,""description"":""Kickoff and Punt Return Touchdowns"",""display_only"":false,""service_stat_id"":""49""},{""name"":""Pts Allow 0"",""format"":""int"",""sort_desc"":true,""description"":""Points Allowed 0 points"",""display_only"":false,""service_stat_id"":""50""},{""name"":""Pts Allow 1-6"",""format"":""int"",""sort_desc"":true,""description"":""Points Allowed 1-6 points"",""display_only"":false,""service_stat_id"":""51""},{""name"":""Pts Allow 7-13"",""format"":""int"",""sort_desc"":true,""description"":""Points Allowed 7-13 points"",""display_only"":false,""service_stat_id"":""52""},{""name"":""Pts Allow 14-20"",""format"":""int"",""sort_desc"":true,""description"":""Points Allowed 14-20 points"",""display_only"":false,""service_stat_id"":""53""},{""name"":""Pts Allow 21-27"",""format"":""int"",""sort_desc"":true,""description"":""Points Allowed 21-27 points"",""display_only"":false,""service_stat_id"":""54""},{""name"":""Pts Allow 28-34"",""format"":""int"",""sort_desc"":true,""description"":""Points Allowed 28-34 points"",""display_only"":false,""service_stat_id"":""55""},{""name"":""Pts Allow 35+"",""format"":""int"",""sort_desc"":true,""description"":""Points Allowed 35+ points"",""display_only"":false,""service_stat_id"":""56""}]","[{""value"": ""0.04"", ""stat_id"": ""4""}, {""value"": ""6"", ""stat_id"": ""5""}, {""value"": ""-2"", ""stat_id"": ""6""}, {""value"": ""0.1"", ""stat_id"": ""9""}, {""value"": ""6"", ""stat_id"": ""10""}, {""value"": ""1"", ""stat_id"": ""11""}, {""value"": ""0.1"", ""stat_id"": ""12""}, {""value"": ""6"", ""stat_id"": ""13""}, {""value"": ""6"", ""stat_id"": ""15""}, {""value"": ""2"", ""stat_id"": ""16""}, {""value"": ""-2"", ""stat_id"": ""18""}, {""value"": ""6"", ""stat_id"": ""57""}, {""value"": ""-2"", ""stat_id"": ""58""}, {""value"": ""1"", ""stat_id"": ""59""}, {""value"": ""2"", ""stat_id"": ""60""}, {""value"": ""1"", ""stat_id"": ""61""}, {""value"": ""2"", ""stat_id"": ""62""}, {""value"": ""1"", ""stat_id"": ""63""}, {""value"": ""2"", ""stat_id"": ""64""}, {""value"": ""3"", ""stat_id"": ""19""}, {""value"": ""3"", ""stat_id"": ""20""}, {""value"": ""3"", ""stat_id"": ""21""}, {""value"": ""4"", ""stat_id"": ""22""}, {""value"": ""5"", ""stat_id"": ""23""}, {""value"": ""1"", ""stat_id"": ""29""}, {""value"": ""1"", ""stat_id"": ""32""}, {""value"": ""2"", ""stat_id"": ""33""}, {""value"": ""2"", ""stat_id"": ""34""}, {""value"": ""6"", ""stat_id"": ""35""}, {""value"": ""2"", ""stat_id"": ""36""}, {""value"": ""2"", ""stat_id"": ""37""}, {""value"": ""6"", ""stat_id"": ""49""}, {""value"": ""10"", ""stat_id"": ""50""}, {""value"": ""7"", ""stat_id"": ""51""}, {""value"": ""4"", ""stat_id"": ""52""}, {""value"": ""1"", ""stat_id"": ""53""}, {""value"": ""0"", ""stat_id"": ""54""}, {""value"": ""-1"", ""stat_id"": ""55""}, {""value"": ""-4"", ""stat_id"": ""56""}]","[{""avg"": 18.73, ""count"": ""1"", ""position"": ""QB"", ""is_starting"": true}, {""avg"": 15.37, ""count"": ""2"", ""position"": ""WR"", ""is_starting"": true}, {""avg"": 13.7, ""count"": ""2"", ""position"": ""RB"", ""is_starting"": true}, {""avg"": 11.97, ""count"": ""1"", ""position"": ""TE"", ""is_starting"": true}, {""avg"": 12.4, ""count"": ""1"", ""position"": ""W/R/T"", ""is_starting"": true}, {""avg"": 8.68, ""count"": ""1"", ""position"": ""K"", ""is_starting"": true}, {""avg"": 9.15, ""count"": ""1"", ""position"": ""DEF"", ""is_starting"": true}, {""count"": ""7"", ""position"": ""BN"", ""is_starting"": false}]",,0,0,0,snake,standard,rolling,1,0,6,14,0,0,1,0,0,0,7278,import,completed,2013-09-04 16:16:33,,,,2024-09-10 23:20:00,2024-09-10 23:19:56,2024-09-10 23:20:45,2024-09-10 23:21:46,2026-03-02 11:50:26,2026-03-02 11:50:26,2024-09-10 23:19:55,2025-07-06 16:03:10,2024-09-10T23:19:55.000000Z,2026-03-02T11:50:28.000000Z,
16823,3854,,116375,yahoo,331.l.605315,2014,#BunchaFaggetsFantasyLeague,2014,2014,1,12,13,1,16,16,h2h,half-ppr,122.43,"[{""name"":""Pass Yds"",""format"":""int"",""sort_desc"":true,""description"":""Passing Yards"",""display_only"":false,""service_stat_id"":""4""},{""name"":""Pass TD"",""format"":""int"",""sort_desc"":true,""description"":""Passing Touchdowns"",""display_only"":false,""service_stat_id"":""5""},{""name"":""Int"",""format"":""int"",""sort_desc"":false,""description"":""Interceptions"",""display_only"":false,""service_stat_id"":""6""},{""name"":""Rush Att"",""format"":""int"",""sort_desc"":true,""description"":""Rushing Attempts"",""display_only"":true,""service_stat_id"":""8""},{""name"":""Rush Yds"",""format"":""int"",""sort_desc"":true,""description"":""Rushing Yards"",""display_only"":false,""service_stat_id"":""9""},{""name"":""Rush TD"",""format"":""int"",""sort_desc"":true,""description"":""Rushing Touchdowns"",""display_only"":false,""service_stat_id"":""10""},{""name"":""Rec"",""format"":""int"",""sort_desc"":true,""description"":""Receptions"",""display_only"":false,""service_stat_id"":""11""},{""name"":""Rec Yds"",""format"":""int"",""sort_desc"":true,""description"":""Reception Yards"",""display_only"":false,""service_stat_id"":""12""},{""name"":""Rec TD"",""format"":""int"",""sort_desc"":true,""description"":""Reception Touchdowns"",""display_only"":false,""service_stat_id"":""13""},{""name"":""Ret TD"",""format"":""int"",""sort_desc"":true,""description"":""Return Touchdowns"",""display_only"":false,""service_stat_id"":""15""},{""name"":""2-PT"",""format"":""int"",""sort_desc"":true,""description"":""2-Point Conversions"",""display_only"":false,""service_stat_id"":""16""},{""name"":""Fum Lost"",""format"":""int"",""sort_desc"":false,""description"":""Fumbles Lost"",""display_only"":false,""service_stat_id"":""18""},{""name"":""Pick Six"",""format"":""int"",""sort_desc"":false,""description"":""Pick Sixes Thrown"",""display_only"":false,""service_stat_id"":""58""},{""name"":""40 Yd Comp"",""format"":""int"",""sort_desc"":true,""description"":""40+ Yard Completions"",""display_only"":false,""service_stat_id"":""59""},{""name"":""40 Yd Pass TD"",""format"":""int"",""sort_desc"":true,""description"":""40+ Yard Passing Touchdowns"",""display_only"":false,""service_stat_id"":""60""},{""name"":""40 Yd Rush"",""format"":""int"",""sort_desc"":true,""description"":""40+ Yard Run"",""display_only"":false,""service_stat_id"":""61""},{""name"":""40 Yd Rush TD"",""format"":""int"",""sort_desc"":true,""description"":""40+ Yard Rushing Touchdowns"",""display_only"":false,""service_stat_id"":""62""},{""name"":""40 Yd Rec"",""format"":""int"",""sort_desc"":true,""description"":""40+ Yard Receptions"",""display_only"":false,""service_stat_id"":""63""},{""name"":""40 Yd Rec TD"",""format"":""int"",""sort_desc"":true,""description"":""40+ Yard Reception Touchdowns"",""display_only"":false,""service_stat_id"":""64""},{""name"":""Targets"",""format"":""int"",""sort_desc"":true,""description"":""Targets"",""display_only"":true,""service_stat_id"":""78""},{""name"":""Fum Ret TD"",""format"":""int"",""sort_desc"":true,""description"":""Offensive Fumble Return TD"",""display_only"":false,""service_stat_id"":""57""},{""name"":""FG 0-19"",""format"":""int"",""sort_desc"":true,""description"":""Field Goals 0-19 Yards"",""display_only"":false,""service_stat_id"":""19""},{""name"":""FG 20-29"",""format"":""int"",""sort_desc"":true,""description"":""Field Goals 20-29 Yards"",""display_only"":false,""service_stat_id"":""20""},{""name"":""FG 30-39"",""format"":""int"",""sort_desc"":true,""description"":""Field Goals 30-39 Yards"",""display_only"":false,""service_stat_id"":""21""},{""name"":""FG 40-49"",""format"":""int"",""sort_desc"":true,""description"":""Field Goals 40-49 Yards"",""display_only"":false,""service_stat_id"":""22""},{""name"":""FG 50+"",""format"":""int"",""sort_desc"":true,""description"":""Field Goals 50+ Yards"",""display_only"":false,""service_stat_id"":""23""},{""name"":""PAT Made"",""format"":""int"",""sort_desc"":true,""description"":""Point After Attempt Made"",""display_only"":false,""service_stat_id"":""29""},{""name"":""Pts Allow"",""format"":""int"",""sort_desc"":false,""description"":""Points Allowed"",""display_only"":true,""service_stat_id"":""31""},{""name"":""Sack"",""format"":""int"",""sort_desc"":true,""description"":""Sack"",""display_only"":false,""service_stat_id"":""32""},{""name"":""Int"",""format"":""int"",""sort_desc"":true,""description"":""Interception"",""display_only"":false,""service_stat_id"":""33""},{""name"":""Fum Rec"",""format"":""int"",""sort_desc"":true,""description"":""Fumble Recovery"",""display_only"":false,""service_stat_id"":""34""},{""name"":""TD"",""format"":""int"",""sort_desc"":true,""description"":""Touchdown"",""display_only"":false,""service_stat_id"":""35""},{""name"":""Safe"",""format"":""int"",""sort_desc"":true,""description"":""Safety"",""display_only"":false,""service_stat_id"":""36""},{""name"":""Blk Kick"",""format"":""int"",""sort_desc"":true,""description"":""Block Kick"",""display_only"":false,""service_stat_id"":""37""},{""name"":""Kick and Punt Ret TD"",""format"":""int"",""sort_desc"":true,""description"":""Kickoff and Punt Return Touchdowns"",""display_only"":false,""service_stat_id"":""49""},{""name"":""Pts Allow 0"",""format"":""int"",""sort_desc"":true,""description"":""Points Allowed 0 points"",""display_only"":false,""service_stat_id"":""50""},{""name"":""Pts Allow 1-6"",""format"":""int"",""sort_desc"":true,""description"":""Points Allowed 1-6 points"",""display_only"":false,""service_stat_id"":""51""},{""name"":""Pts Allow 7-13"",""format"":""int"",""sort_desc"":true,""description"":""Points Allowed 7-13 points"",""display_only"":false,""service_stat_id"":""52""},{""name"":""Pts Allow 14-20"",""format"":""int"",""sort_desc"":true,""description"":""Points Allowed 14-20 points"",""display_only"":false,""service_stat_id"":""53""},{""name"":""Pts Allow 21-27"",""format"":""int"",""sort_desc"":true,""description"":""Points Allowed 21-27 points"",""display_only"":false,""service_stat_id"":""54""},{""name"":""Pts Allow 28-34"",""format"":""int"",""sort_desc"":true,""description"":""Points Allowed 28-34 points"",""display_only"":false,""service_stat_id"":""55""},{""name"":""Pts Allow 35+"",""format"":""int"",""sort_desc"":true,""description"":""Points Allowed 35+ points"",""display_only"":false,""service_stat_id"":""56""}]","[{""value"": ""0.04"", ""stat_id"": ""4""}, {""value"": ""6"", ""stat_id"": ""5""}, {""value"": ""-2"", ""stat_id"": ""6""}, {""value"": ""0.1"", ""stat_id"": ""9""}, {""value"": ""6"", ""stat_id"": ""10""}, {""value"": ""1"", ""stat_id"": ""11""}, {""value"": ""0.1"", ""stat_id"": ""12""}, {""value"": ""6"", ""stat_id"": ""13""}, {""value"": ""6"", ""stat_id"": ""15""}, {""value"": ""2"", ""stat_id"": ""16""}, {""value"": ""-2"", ""stat_id"": ""18""}, {""value"": ""6"", ""stat_id"": ""57""}, {""value"": ""-2"", ""stat_id"": ""58""}, {""value"": ""1"", ""stat_id"": ""59""}, {""value"": ""2"", ""stat_id"": ""60""}, {""value"": ""1"", ""stat_id"": ""61""}, {""value"": ""2"", ""stat_id"": ""62""}, {""value"": ""1"", ""stat_id"": ""63""}, {""value"": ""2"", ""stat_id"": ""64""}, {""value"": ""3"", ""stat_id"": ""19""}, {""value"": ""3"", ""stat_id"": ""20""}, {""value"": ""3"", ""stat_id"": ""21""}, {""value"": ""4"", ""stat_id"": ""22""}, {""value"": ""5"", ""stat_id"": ""23""}, {""value"": ""1"", ""stat_id"": ""29""}, {""value"": ""1"", ""stat_id"": ""32""}, {""value"": ""2"", ""stat_id"": ""33""}, {""value"": ""2"", ""stat_id"": ""34""}, {""value"": ""6"", ""stat_id"": ""35""}, {""value"": ""2"", ""stat_id"": ""36""}, {""value"": ""2"", ""stat_id"": ""37""}, {""value"": ""6"", ""stat_id"": ""49""}, {""value"": ""10"", ""stat_id"": ""50""}, {""value"": ""7"", ""stat_id"": ""51""}, {""value"": ""4"", ""stat_id"": ""52""}, {""value"": ""1"", ""stat_id"": ""53""}, {""value"": ""0"", ""stat_id"": ""54""}, {""value"": ""-1"", ""stat_id"": ""55""}, {""value"": ""-4"", ""stat_id"": ""56""}]","[{""avg"": 18.83, ""count"": ""1"", ""position"": ""QB"", ""is_starting"": true}, {""avg"": 15.63, ""count"": ""2"", ""position"": ""WR"", ""is_starting"": true}, {""avg"": 13.45, ""count"": ""2"", ""position"": ""RB"", ""is_starting"": true}, {""avg"": 9.66, ""count"": ""1"", ""position"": ""TE"", ""is_starting"": true}, {""avg"": 12.29, ""count"": ""1"", ""position"": ""W/R/T"", ""is_starting"": true}, {""avg"": 8.76, ""count"": ""1"", ""position"": ""K"", ""is_starting"": true}, {""avg"": 7.55, ""count"": ""1"", ""position"": ""DEF"", ""is_starting"": true}, {""count"": ""7"", ""position"": ""BN"", ""is_starting"": false}]",,0,0,0,snake,standard,rolling,1,0,6,14,0,0,1,0,0,0,7278,import,completed,2014-09-03 04:39:57,,,,2024-09-10 23:19:57,2024-09-10 23:19:49,2024-09-10 23:20:02,2024-09-10 23:21:40,2026-03-02 11:50:25,2026-03-02 11:50:25,2024-09-10 23:19:49,2025-07-06 16:03:09,2024-09-10T23:19:49.000000Z,2026-03-02T11:50:28.000000Z,
16822,3854,,116373,yahoo,348.l.902076,2015,#BunchaFaggetsFantasyLeague,2015,2015,1,12,13,1,16,15,h2h,half-ppr,121.76,"[{""name"":""Pass Yds"",""format"":""int"",""sort_desc"":true,""description"":""Passing Yards"",""display_only"":false,""service_stat_id"":""4""},{""name"":""Pass TD"",""format"":""int"",""sort_desc"":true,""description"":""Passing Touchdowns"",""display_only"":false,""service_stat_id"":""5""},{""name"":""Int"",""format"":""int"",""sort_desc"":false,""description"":""Interceptions"",""display_only"":false,""service_stat_id"":""6""},{""name"":""Rush Att"",""format"":""int"",""sort_desc"":true,""description"":""Rushing Attempts"",""display_only"":true,""service_stat_id"":""8""},{""name"":""Rush Yds"",""format"":""int"",""sort_desc"":true,""description"":""Rushing Yards"",""display_only"":false,""service_stat_id"":""9""},{""name"":""Rush TD"",""format"":""int"",""sort_desc"":true,""description"":""Rushing Touchdowns"",""display_only"":false,""service_stat_id"":""10""},{""name"":""Rec"",""format"":""int"",""sort_desc"":true,""description"":""Receptions"",""display_only"":false,""service_stat_id"":""11""},{""name"":""Rec Yds"",""format"":""int"",""sort_desc"":true,""description"":""Reception Yards"",""display_only"":false,""service_stat_id"":""12""},{""name"":""Rec TD"",""format"":""int"",""sort_desc"":true,""description"":""Reception Touchdowns"",""display_only"":false,""service_stat_id"":""13""},{""name"":""Ret TD"",""format"":""int"",""sort_desc"":true,""description"":""Return Touchdowns"",""display_only"":false,""service_stat_id"":""15""},{""name"":""2-PT"",""format"":""int"",""sort_desc"":true,""description"":""2-Point Conversions"",""display_only"":false,""service_stat_id"":""16""},{""name"":""Fum Lost"",""format"":""int"",""sort_desc"":false,""description"":""Fumbles Lost"",""display_only"":false,""service_stat_id"":""18""},{""name"":""Pick Six"",""format"":""int"",""sort_desc"":false,""description"":""Pick Sixes Thrown"",""display_only"":false,""service_stat_id"":""58""},{""name"":""40 Yd Comp"",""format"":""int"",""sort_desc"":true,""description"":""40+ Yard Completions"",""display_only"":false,""service_stat_id"":""59""},{""name"":""40 Yd Pass TD"",""format"":""int"",""sort_desc"":true,""description"":""40+ Yard Passing Touchdowns"",""display_only"":false,""service_stat_id"":""60""},{""name"":""40 Yd Rush"",""format"":""int"",""sort_desc"":true,""description"":""40+ Yard Run"",""display_only"":false,""service_stat_id"":""61""},{""name"":""40 Yd Rush TD"",""format"":""int"",""sort_desc"":true,""description"":""40+ Yard Rushing Touchdowns"",""display_only"":false,""service_stat_id"":""62""},{""name"":""40 Yd Rec"",""format"":""int"",""sort_desc"":true,""description"":""40+ Yard Receptions"",""display_only"":false,""service_stat_id"":""63""},{""name"":""40 Yd Rec TD"",""format"":""int"",""sort_desc"":true,""description"":""40+ Yard Reception Touchdowns"",""display_only"":false,""service_stat_id"":""64""},{""name"":""Targets"",""format"":""int"",""sort_desc"":true,""description"":""Targets"",""display_only"":true,""service_stat_id"":""78""},{""name"":""Fum Ret TD"",""format"":""int"",""sort_desc"":true,""description"":""Offensive Fumble Return TD"",""display_only"":false,""service_stat_id"":""57""},{""name"":""FG 0-19"",""format"":""int"",""sort_desc"":true,""description"":""Field Goals 0-19 Yards"",""display_only"":false,""service_stat_id"":""19""},{""name"":""FG 20-29"",""format"":""int"",""sort_desc"":true,""description"":""Field Goals 20-29 Yards"",""display_only"":false,""service_stat_id"":""20""},{""name"":""FG 30-39"",""format"":""int"",""sort_desc"":true,""description"":""Field Goals 30-39 Yards"",""display_only"":false,""service_stat_id"":""21""},{""name"":""FG 40-49"",""format"":""int"",""sort_desc"":true,""description"":""Field Goals 40-49 Yards"",""display_only"":false,""service_stat_id"":""22""},{""name"":""FG 50+"",""format"":""int"",""sort_desc"":true,""description"":""Field Goals 50+ Yards"",""display_only"":false,""service_stat_id"":""23""},{""name"":""PAT Made"",""format"":""int"",""sort_desc"":true,""description"":""Point After Attempt Made"",""display_only"":false,""service_stat_id"":""29""},{""name"":""Pts Allow"",""format"":""int"",""sort_desc"":false,""description"":""Points Allowed"",""display_only"":true,""service_stat_id"":""31""},{""name"":""Sack"",""format"":""int"",""sort_desc"":true,""description"":""Sack"",""display_only"":false,""service_stat_id"":""32""},{""name"":""Int"",""format"":""int"",""sort_desc"":true,""description"":""Interception"",""display_only"":false,""service_stat_id"":""33""},{""name"":""Fum Rec"",""format"":""int"",""sort_desc"":true,""description"":""Fumble Recovery"",""display_only"":false,""service_stat_id"":""34""},{""name"":""TD"",""format"":""int"",""sort_desc"":true,""description"":""Touchdown"",""display_only"":false,""service_stat_id"":""35""},{""name"":""Safe"",""format"":""int"",""sort_desc"":true,""description"":""Safety"",""display_only"":false,""service_stat_id"":""36""},{""name"":""Blk Kick"",""format"":""int"",""sort_desc"":true,""description"":""Block Kick"",""display_only"":false,""service_stat_id"":""37""},{""name"":""Kick and Punt Ret TD"",""format"":""int"",""sort_desc"":true,""description"":""Kickoff and Punt Return Touchdowns"",""display_only"":false,""service_stat_id"":""49""},{""name"":""Pts Allow 0"",""format"":""int"",""sort_desc"":true,""description"":""Points Allowed 0 points"",""display_only"":false,""service_stat_id"":""50""},{""name"":""Pts Allow 1-6"",""format"":""int"",""sort_desc"":true,""description"":""Points Allowed 1-6 points"",""display_only"":false,""service_stat_id"":""51""},{""name"":""Pts Allow 7-13"",""format"":""int"",""sort_desc"":true,""description"":""Points Allowed 7-13 points"",""display_only"":false,""service_stat_id"":""52""},{""name"":""Pts Allow 14-20"",""format"":""int"",""sort_desc"":true,""description"":""Points Allowed 14-20 points"",""display_only"":false,""service_stat_id"":""53""},{""name"":""Pts Allow 21-27"",""format"":""int"",""sort_desc"":true,""description"":""Points Allowed 21-27 points"",""display_only"":false,""service_stat_id"":""54""},{""name"":""Pts Allow 28-34"",""format"":""int"",""sort_desc"":true,""description"":""Points Allowed 28-34 points"",""display_only"":false,""service_stat_id"":""55""},{""name"":""Pts Allow 35+"",""format"":""int"",""sort_desc"":true,""description"":""Points Allowed 35+ points"",""display_only"":false,""service_stat_id"":""56""},{""name"":""XPR"",""format"":""int"",""sort_desc"":true,""description"":""Extra Point Returned"",""display_only"":false,""service_stat_id"":""82""}]","[{""value"": ""0.04"", ""stat_id"": ""4""}, {""value"": ""6"", ""stat_id"": ""5""}, {""value"": ""-2"", ""stat_id"": ""6""}, {""value"": ""0.1"", ""stat_id"": ""9""}, {""value"": ""6"", ""stat_id"": ""10""}, {""value"": ""1"", ""stat_id"": ""11""}, {""value"": ""0.1"", ""stat_id"": ""12""}, {""value"": ""6"", ""stat_id"": ""13""}, {""value"": ""6"", ""stat_id"": ""15""}, {""value"": ""2"", ""stat_id"": ""16""}, {""value"": ""-2"", ""stat_id"": ""18""}, {""value"": ""6"", ""stat_id"": ""57""}, {""value"": ""-2"", ""stat_id"": ""58""}, {""value"": ""1"", ""stat_id"": ""59""}, {""value"": ""2"", ""stat_id"": ""60""}, {""value"": ""1"", ""stat_id"": ""61""}, {""value"": ""2"", ""stat_id"": ""62""}, {""value"": ""1"", ""stat_id"": ""63""}, {""value"": ""2"", ""stat_id"": ""64""}, {""value"": ""3"", ""stat_id"": ""19""}, {""value"": ""3"", ""stat_id"": ""20""}, {""value"": ""3"", ""stat_id"": ""21""}, {""value"": ""4"", ""stat_id"": ""22""}, {""value"": ""5"", ""stat_id"": ""23""}, {""value"": ""1"", ""stat_id"": ""29""}, {""value"": ""1"", ""stat_id"": ""32""}, {""value"": ""2"", ""stat_id"": ""33""}, {""value"": ""2"", ""stat_id"": ""34""}, {""value"": ""6"", ""stat_id"": ""35""}, {""value"": ""2"", ""stat_id"": ""36""}, {""value"": ""2"", ""stat_id"": ""37""}, {""value"": ""6"", ""stat_id"": ""49""}, {""value"": ""10"", ""stat_id"": ""50""}, {""value"": ""7"", ""stat_id"": ""51""}, {""value"": ""4"", ""stat_id"": ""52""}, {""value"": ""1"", ""stat_id"": ""53""}, {""value"": ""0"", ""stat_id"": ""54""}, {""value"": ""-1"", ""stat_id"": ""55""}, {""value"": ""-4"", ""stat_id"": ""56""}, {""value"": ""2"", ""stat_id"": ""82""}]","[{""avg"": 18.4, ""count"": ""1"", ""position"": ""QB"", ""is_starting"": true}, {""avg"": 15.64, ""count"": ""2"", ""position"": ""WR"", ""is_starting"": true}, {""avg"": 13.12, ""count"": ""2"", ""position"": ""RB"", ""is_starting"": true}, {""avg"": 11.1, ""count"": ""1"", ""position"": ""TE"", ""is_starting"": true}, {""avg"": 12.6, ""count"": ""1"", ""position"": ""W/R/T"", ""is_starting"": true}, {""avg"": 8.15, ""count"": ""1"", ""position"": ""K"", ""is_starting"": true}, {""avg"": 7.46, ""count"": ""1"", ""position"": ""DEF"", ""is_starting"": true}, {""count"": ""6"", ""position"": ""BN"", ""is_starting"": false}]",,0,0,0,snake,standard,rolling,1,0,6,14,0,0,1,0,0,0,7278,import,completed,2015-09-09 19:53:36,,,,2024-09-10 23:19:50,2024-09-10 23:19:46,2024-09-10 23:19:59,2024-09-10 23:21:06,2026-03-02 11:50:20,2026-03-02 11:50:20,2024-09-10 23:19:45,2025-07-06 16:03:09,2024-09-10T23:19:45.000000Z,2026-03-02T11:50:25.000000Z,
