season,week,posteam,plays,pass_rate,xpass_rate,proe
2021,13,LAC,58,0.6379310344827588,0.5119672724655991,12.596376201715964
2021,13,LV,55,0.7454545454545454,0.6671782764521512,7.827626900239415
2021,13,MIA,65,0.6461538461538463,0.5679873291689617,7.816651698488464
2021,13,MIN,70,0.6142857142857145,0.6462249598332814,-3.1939245547566886
2021,13,NE,48,0.0625,0.6335511443515618,-57.10511443515618
2021,13,NO,67,0.6716417910447763,0.6901417737131688,-1.8499982668392478
2021,13,NYG,59,0.7118644067796611,0.695083266092559,1.6781140687102125
2021,13,NYJ,54,0.7037037037037034,0.6584792366182363,4.522446708546712
2021,13,PHI,66,0.39393939393939376,0.5346516911504846,-14.071229721109086
2021,13,PIT,56,0.5714285714285716,0.6136816133345876,-4.225304190601598
2021,13,SEA,63,0.6190476190476194,0.612676984497479,0.6370634550140419
2021,13,SF,54,0.5555555555555557,0.6427356040588131,-8.718004850325745
2021,13,TB,67,0.7611940298507464,0.5415709778221685,21.96230520285779
2021,13,WAS,59,0.542372881355932,0.6248383431111353,-8.246546175520331
2021,14,ARI,71,0.7605633802816902,0.728352687308486,3.2210692973204225
2021,14,ATL,63,0.4603174603174602,0.5566346745287615,-9.631721421130129
2021,14,BAL,65,0.7384615384615382,0.7801227746101527,-4.1661236148614496
2021,14,BUF,73,0.7808219178082195,0.7354378749246466,4.53840428835729
2021,14,CAR,61,0.5901639344262297,0.6773489611070664,-8.718502668083673
2021,14,CHI,56,0.7321428571428571,0.7034234314092569,2.87194257336002
2021,14,CIN,59,0.593220338983051,0.651029516074617,-5.780917709156597
2021,14,CLE,59,0.593220338983051,0.5687398221028053,2.4480516880245773
2021,14,DAL,72,0.5833333333333333,0.5815479696417848,0.17853636915484694
2021,14,DEN,64,0.390625,0.5255688356701285,-13.494383567012846
2021,14,DET,60,0.6666666666666667,0.6794976996878783,-1.283103302121158
2021,14,GB,59,0.6271186440677969,0.5906931728882305,3.6425471179566404
2021,14,HOU,73,0.684931506849315,0.6817268545496954,0.3204652299619637
2021,14,JAX,48,0.8541666666666666,0.7464121021330357,10.775456453363097
2021,14,KC,51,0.5294117647058825,0.5466614575947032,-1.7249692888820722
2021,14,LA,51,0.5882352941176473,0.5537404515871815,3.4494842530465752
2021,14,LAC,66,0.5,0.5358383651032592,-3.5838365103259218
2021,14,LV,57,0.7894736842105262,0.718628205751118,7.0845478459408255
2021,14,MIN,67,0.4776119402985077,0.5181762806292791,-4.056434033077144
2021,14,NO,65,0.3692307692307689,0.5053777292657358,-13.614696003496684
2021,14,NYG,64,0.59375,0.7025181869976223,-10.876818699762225
2021,14,NYJ,59,0.7796610169491527,0.7647616494510133,1.489936749813936
2021,14,PIT,65,0.6461538461538463,0.7507884630790124,-10.463461692516606
2021,14,SEA,58,0.5172413793103446,0.550947475471887,-3.370609616154241
2021,14,SF,64,0.65625,0.6264158245176077,2.983417548239231
2021,14,TB,73,0.6575342465753429,0.567668691277504,8.98655552978389
2021,14,TEN,62,0.5483870967741932,0.548839934530758,-0.04528377565647945
2021,14,WAS,58,0.6379310344827588,0.7144052525018824,-7.647421801912357
2021,15,ARI,71,0.7323943661971828,0.7407736702704094,-0.8379304073226623
2021,15,ATL,55,0.6545454545454548,0.6269651209766215,2.758033356883327
2021,15,BAL,66,0.7424242424242427,0.6784964607972087,6.392778162703394
2021,15,BUF,59,0.593220338983051,0.5852910868697249,0.792925211332618
2021,15,CAR,69,0.6086956521739126,0.6673798906630364,-5.868423848912374
2021,15,CHI,66,0.6515151515151512,0.721987601708282,-7.0472450193130864
2021,15,CIN,48,0.5625,0.60657394460092,-4.407394460091996
2021,15,CLE,53,0.5471698113207546,0.7306635475383614,-18.349373621760677
2021,15,DAL,65,0.5692307692307694,0.5663578882813454,0.28728809494240615
2021,15,DEN,68,0.5147058823529407,0.6725103828836889,-15.780450053074823
2021,15,DET,60,0.4333333333333332,0.5226159920295079,-8.928265869617475
2021,15,GB,54,0.6111111111111114,0.5376633149054315,7.344779620567987
2021,15,HOU,56,0.5357142857142855,0.6026464241689868,-6.693213845470137
2021,15,IND,49,0.26530612244897955,0.44796598672258614,-18.26598642736066
2021,15,JAX,62,0.6129032258064514,0.715320177135929,-10.24169513294776
2021,15,KC,66,0.7424242424242427,0.6148132295771078,12.761101284713483
2021,15,LA,55,0.5272727272727272,0.5794258110902527,-5.215308381752548
2021,15,LAC,78,0.5384615384615382,0.5822297214315487,-4.3768182970010505
2021,15,LV,62,0.6129032258064514,0.61970733779092,-0.6804111984468619
2021,15,MIA,66,0.4545454545454543,0.5212449172906805,-6.669946274522615
2021,15,MIN,56,0.4464285714285716,0.5673391573530223,-12.09105859244507
2021,15,NE,64,0.71875,0.7493572244420648,-3.060722444206476
2021,15,NO,58,0.4827586206896554,0.5248642895242265,-4.210566883457107
2021,15,NYG,60,0.6000000000000002,0.7205239247530699,-12.052392475306972
2021,15,NYJ,48,0.5625,0.6255590257545312,-6.305902575453115
2021,15,PHI,67,0.4328358208955222,0.49914025949008434,-6.630443859456214
2021,15,PIT,41,0.6097560975609757,0.62027616835222,-1.0520070791244285
2021,15,SEA,50,0.6200000000000002,0.715271508693695,-9.527150869369482
2021,15,SF,56,0.4285714285714284,0.49352824155773445,-6.495681298630607
2021,15,TB,69,0.7101449275362316,0.7094895114069399,0.06554161292916527
2021,15,TEN,74,0.44594594594594594,0.6091178486476074,-16.317190270166147
2021,15,WAS,52,0.596153846153846,0.6711254821946988,-7.497163604085277
2021,16,ARI,64,0.6875,0.7193809391465038,-3.1880939146503806
2021,16,ATL,41,0.5853658536585367,0.5777846970936147,0.7581156564921976
2021,16,BAL,56,0.7321428571428571,0.6682756266423634,6.38672305004937
2021,16,BUF,74,0.6756756756756759,0.49981662228300766,17.585905339266823
2021,16,CAR,60,0.7666666666666666,0.7304766563077767,3.6190010358889912
2021,16,CHI,65,0.5692307692307694,0.6289773902067772,-5.97466209760078
2021,16,CIN,66,0.7121212121212119,0.577351289152196,13.47699229690159
2021,16,CLE,61,0.6229508196721314,0.6739319404129123,-5.098112074078087
2021,16,DAL,69,0.6376811594202901,0.5304418353066929,10.723932411359726
2021,16,DEN,38,0.6052631578947367,0.6839884947005072,-7.8725336805770425
2021,16,DET,68,0.5147058823529407,0.6888068693087381,-17.410098695579745
2021,16,GB,57,0.5964912280701757,0.5755591013452465,2.093212672492928
2021,16,HOU,62,0.4354838709677419,0.5734258421486425,-13.794197118090057
2021,16,IND,60,0.4833333333333333,0.6320824726174276,-14.874913928409427
2021,16,JAX,70,0.6000000000000001,0.6204244524240494,-2.0424452424049333
2021,16,KC,65,0.4615384615384615,0.5168155163526535,-5.527705481419204
2021,16,LA,69,0.5507246376811591,0.5662085399895473,-1.5483902308388253
2021,16,LAC,59,0.694915254237288,0.6814295394440829,1.348571479320504
2021,16,LV,61,0.44262295081967223,0.5208654029936086,-7.8242452173936385
2021,16,MIA,56,0.48214285714285693,0.5380818150006235,-5.593895785776653
2021,16,MIN,59,0.6779661016949152,0.6920759932974637,-1.4109891602548497
2021,16,NE,59,0.593220338983051,0.6933496415109958,-10.012930252794472
2021,16,NO,43,0.511627906976744,0.6747215580801631,-16.30936511034191
2021,16,NYG,71,0.6901408450704228,0.7267537289102313,-3.661288383980843
2021,16,NYJ,58,0.4310344827586205,0.5516933287847146,-12.065884602609406
2021,16,PHI,59,0.49152542372881386,0.53850496598219455,-4.697954225338069
2021,16,PIT,67,0.641791044776119,0.7035410679988007,-6.175002322268163
2021,16,SEA,51,0.5490196078431374,0.625073044907813,-7.6053437064675595
2021,16,SF,56,0.625,0.6260447856038809,-0.10447856038808823
2021,16,TB,63,0.5238095238095238,0.5656503340791141,-4.18408102695903
2021,16,TEN,54,0.5740740740740738,0.6714613686005275,-9.738729452645368
2021,16,WAS,51,0.6274509803921572,0.6930122685198691,-6.556128812771189
2021,17,ARI,69,0.5942028985507246,0.6116337837732355,-1.7430885222510906
2021,17,ATL,45,0.5555555555555557,0.6073714431789187,-5.181588762336298
2021,17,BAL,62,0.5161290322580648,0.572951694890376,-5.682266263231117
2021,17,BUF,68,0.45588235294117674,0.5584814854185371,-10.25991324773604
2021,17,CAR,52,0.5192307692307689,0.642378796178561,-12.314802694779203
2021,17,CHI,62,0.6129032258064514,0.5612875660580974,5.161565974835403
2021,17,CIN,57,0.7192982456140353,0.6013917871995977,11.790645841443759
2021,17,CLE,58,0.6724137931034482,0.7734590290949261,-10.104523599147797
2021,17,DAL,57,0.7543859649122806,0.6911375595812213,6.324840533105935
2021,17,DEN,55,0.5454545454545457,0.6543256122957576,-10.887106684121184
2021,17,DET,60,0.6499999999999998,0.6556246380011241,-0.5624638001124338
2021,17,GB,73,0.6164383561643834,0.49038246916989764,12.605588699448573
2021,17,HOU,59,0.5593220338983053,0.6130697575666136,-5.374772366830838
2021,17,IND,53,0.5283018867924526,0.703062855972434,-17.47609691799814
2021,17,JAX,44,0.6590909090909092,0.6579781743613157,0.11127347295935008
2021,17,KC,58,0.6379310344827588,0.5461732603866478,9.175777409611097
2021,17,LA,55,0.6545454545454548,0.6330895830284466,2.145587151700812
2021,17,LAC,64,0.5,0.574318612809293,-7.431861280929297
2021,17,LV,59,0.542372881355932,0.608540056873176,-6.616717551724404
2021,17,MIA,55,0.7272727272727273,0.7056876876137473,2.1585039658979954
2021,17,MIN,50,0.8000000000000002,0.7444390916824342,5.556090831756599
2021,17,NE,70,0.5,0.47733279067490775,2.2667209325092252
2021,17,NO,52,0.5769230769230771,0.6396456971191442,-6.272262019606711
2021,17,NYG,51,0.23529411764705885,0.6234965493866041,-38.82024317395453
2021,17,NYJ,59,0.5593220338983053,0.5412052344467682,1.8116799451537102
2021,17,PHI,59,0.4745762711864404,0.5624256002700936,-8.784932908365317
2021,17,PIT,76,0.6052631578947371,0.5715007463372068,3.3762411557530236
2021,17,SEA,68,0.45588235294117674,0.5121150672545327,-5.623271431335597
2021,17,SF,60,0.41666666666666685,0.5596818102523683,-14.301514358570145
2021,17,TB,71,0.6901408450704228,0.7078930798550727,-1.7752234784649823
2021,17,TEN,58,0.310344827586207,0.4875556933211868,-17.721086573497978
2021,17,WAS,57,0.6491228070175437,0.655736692119063,-0.661388510151939
2021,18,ARI,67,0.641791044776119,0.6419431412064317,-0.015209643031266484
2021,18,ATL,45,0.7555555555555555,0.7296866105662452,2.586894498931036
2021,18,BAL,68,0.5882352941176472,0.6653907772372751,-7.715548311962794
2021,18,BUF,76,0.6710526315789477,0.6484615626303775,2.2591068948570214
2021,18,CAR,68,0.7058823529411767,0.6463072744800765,5.957507846110022
2021,18,CHI,74,0.6756756756756759,0.6518481653687116,2.3827510306964284
2021,18,CIN,48,0.625,0.6680877041071653,-4.308770410716534
2021,18,CLE,64,0.40625,0.5727680891286582,-16.651808912865818
2021,18,DAL,57,0.4912280701754388,0.5923189387509696,-10.109086857553084
2021,18,DEN,53,0.5471698113207546,0.6296790025706562,-8.250919124990164
2021,18,DET,57,0.5614035087719298,0.604824062502175,-4.342055373024523
2021,18,GB,63,0.5873015873015875,0.6193744925752519,-3.2072905273664354
2021,18,HOU,54,0.6851851851851852,0.6527860250186037,3.239916016658151
2021,18,IND,48,0.6875,0.7293927014494936,-4.189270144949364
2021,18,JAX,60,0.5833333333333331,0.5813323182985185,0.2001015034814646
2021,18,KC,71,0.6901408450704228,0.5587200721804525,13.142077288997033
2021,18,LA,59,0.542372881355932,0.6532323141345535,-11.085943277862153
2021,18,LAC,86,0.7674418604651166,0.7397682237070661,2.767363675805057
2021,18,LV,71,0.5352112676056338,0.6081692782086385,-7.2958010603004775
2021,18,MIA,65,0.3999999999999998,0.5009342266963077,-10.093422669630792
2021,18,MIN,43,0.511627906976744,0.5918549691695113,-8.022706219276731
2021,18,NE,57,0.5438596491228072,0.6445347977834835,-10.06751486606764
2021,18,NO,69,0.3768115942028986,0.5445004812833192,-16.768888708042056
2021,18,NYG,56,0.607142857142857,0.7244863118976355,-11.734345475477848
2021,18,NYJ,37,0.5945945945945945,0.6557677557339538,-6.117316113935933
2021,18,PHI,67,0.5671641791044778,0.6840838683185293,-11.691968921405149
2021,18,PIT,71,0.6197183098591552,0.6556678057556422,-3.5949495896486994
2021,18,SEA,55,0.4909090909090911,0.5910577513277531,-10.014866041866199
2021,18,SF,63,0.5079365079365079,0.6580335128875004,-15.009700495099255
2021,18,TB,58,0.6724137931034482,0.5234919805079699,14.892181259547833
2021,18,TEN,62,0.5161290322580648,0.6212487586082952,-10.511972635023037
2021,18,WAS,56,0.357142857142857,0.5226551120701645,-16.551225492730747
2021,19,ARI,52,0.6730769230769229,0.7189148624355977,-4.583793935867475
2021,19,BUF,51,0.5490196078431374,0.4689202554085676,8.009935243456983
2021,19,CIN,57,0.5964912280701757,0.5385283958493619,5.796283222081389
2021,19,DAL,64,0.71875,0.738168913172558,-1.941891317255795
2021,19,KC,62,0.6935483870967744,0.5948237512380846,9.872463585868974
2021,19,LA,56,0.375,0.5044377474779531,-12.943774747795311
2021,19,LV,67,0.8059701492537312,0.7754690117800415,3.0501137473689766
2021,19,NE,57,0.6842105263157896,0.7412181773729491,-5.700765105715955
2021,19,PHI,61,0.737704918032787,0.7251711790678932,1.2533738964893848
2021,19,PIT,63,0.6984126984126986,0.7126723996230534,-1.4259701210354803
2021,19,SF,63,0.4126984126984125,0.48915755955709345,-7.645914685868094
2021,19,TB,68,0.5441176470588232,0.4542803289916585,8.983731806716467
2021,20,BUF,62,0.6290322580645162,0.6901339388662768,-6.110168080176059
2021,20,CIN,54,0.6851851851851852,0.6587571708692443,2.6428014315940884
2021,20,GB,48,0.5833333333333333,0.5684677353128791,1.4865598020454174
2021,20,KC,71,0.7183098591549294,0.6136503945773757,10.46594645775537
2021,20,LA,67,0.5671641791044778,0.529530303969757,3.763387513472083
2021,20,SF,48,0.39583333333333326,0.6182900766531627,-22.245674331982947
2021,20,TB,67,0.8059701492537312,0.7562161332635737,4.97540159901575
2021,20,TEN,52,0.5,0.5918143695363631,-9.181436953636313
2021,21,CIN,66,0.6363636363636361,0.6235187288486598,1.2844907514976356
2021,21,KC,63,0.6666666666666669,0.5396845863452033,12.698208032146352
2021,21,LA,71,0.647887323943662,0.6169964007928337,3.089092315082831
2021,21,SF,49,0.6122448979591838,0.6703085500975046,-5.806365213832077
2021,22,CIN,53,0.6603773584905662,0.6043643299138771,5.601302857668911
2021,22,LA,64,0.671875,0.6541775388177484,1.7697461182251573
2022,1,ARI,61,0.7049180327868851,0.7350396196373173,-3.0121586850432203
2022,1,ATL,70,0.5285714285714286,0.5511580828045095,-2.2586654233080927
2022,1,BAL,49,0.6530612244897958,0.5884072576858559,6.465396680393987
2022,1,BUF,55,0.6545454545454548,0.5657532179897482,8.879223655570655
2022,1,CAR,45,0.6222222222222225,0.6724733816252815,-5.025115940305902
2022,1,CHI,51,0.41176470588235276,0.5927338163350143,-18.096911045266157
2022,1,CIN,88,0.6704545454545455,0.6938713626428085,-2.341681718826294
2022,1,CLE,71,0.49295774647887314,0.6417041152295931,-14.874636875072
2022,1,DAL,59,0.7118644067796611,0.7787475570783777,-6.688315029871661
2022,1,DEN,62,0.6935483870967744,0.6697667481437806,2.378163895299379
2022,1,DET,64,0.59375,0.6796885170042515,-8.593851700425148
2022,1,GB,55,0.6909090909090906,0.648258239030838,4.265085187825257
2022,1,HOU,64,0.59375,0.611564718419686,-1.781471841968596
2022,1,IND,88,0.5909090909090908,0.670147923921997,-7.923883301290613
2022,1,JAX,61,0.7213114754098361,0.6851403009696085,3.617117444022755
2022,1,KC,66,0.6212121212121213,0.5189304459049846,10.228167530713673
2022,1,LA,59,0.7118644067796611,0.7437253569142294,-3.1860950134568244
2022,1,LAC,63,0.5555555555555557,0.5337441359010955,2.1811419654460207
2022,1,LV,51,0.7450980392156862,0.6896123921169954,5.5485647098690745
2022,1,MIA,54,0.6111111111111114,0.48106660821509584,13.004450289601554
2022,1,MIN,60,0.5333333333333334,0.4903594601278505,4.297387320548296
2022,1,NE,51,0.6078431372549021,0.6670781356446883,-5.923499838978619
2022,1,NO,53,0.6603773584905662,0.6968148584073445,-3.643749991677825
2022,1,NYG,55,0.4727272727272728,0.6626106386834925,-18.98833659562197
2022,1,NYJ,76,0.776315789473684,0.729116069643121,4.7199719830562925
2022,1,PHI,70,0.6142857142857145,0.5871266855725221,2.7159028713192424
2022,1,PIT,58,0.6724137931034482,0.6103308369116537,6.208295619179449
2022,1,SEA,44,0.6590909090909092,0.574170084162192,8.492082492871722
2022,1,SF,65,0.49230769230769234,0.6962699566896144,-20.396226438192212
2022,1,TB,58,0.4655172413793106,0.5154308644605092,-4.991362308119863
2022,1,TEN,58,0.5689655172413796,0.6319319374602417,-6.296642021886212
2022,1,WAS,68,0.6764705882352944,0.5828966117628356,9.357397647245879
2022,2,ARI,79,0.6582278481012658,0.6998230443347858,-4.159519623352004
2022,2,ATL,54,0.5555555555555557,0.662566764763108,-10.701120920755237
2022,2,BAL,54,0.5740740740740738,0.5697502140645628,0.4323860009511016
2022,2,BUF,62,0.6612903225806449,0.4850742621046881,17.621606047595677
2022,2,CAR,52,0.653846153846154,0.6215626522898674,3.2283501556286565
2022,2,CHI,38,0.3421052631578948,0.6530351732906542,-31.092991013275938
2022,2,CIN,61,0.6557377049180325,0.7235236778611043,-6.7785972943071755
2022,2,CLE,63,0.49206349206349204,0.5388780793559456,-4.681458729245352
2022,2,DAL,57,0.5438596491228072,0.6375224679185634,-9.366281879575622
2022,2,DEN,61,0.524590163934426,0.5579454764479497,-3.335531251352364
2022,2,DET,56,0.607142857142857,0.5481286411107119,5.901421603214507
2022,2,GB,62,0.4193548387096772,0.5232023461571624,-10.384750744748523
2022,2,HOU,55,0.6909090909090906,0.6083756929094142,8.253339799967641
2022,2,IND,43,0.6976744186046511,0.7423719216224759,-4.469750301782483
2022,2,JAX,66,0.4545454545454543,0.5052930708748823,-5.074761632942798
2022,2,KC,51,0.6862745098039216,0.5375953977014504,14.86791121024712
2022,2,LA,62,0.5806451612903227,0.515780532191838,6.486462909848479
2022,2,LAC,71,0.6760563380281694,0.5739086259838561,10.214771204431338
2022,2,LV,60,0.6666666666666667,0.6229402268926303,4.372643977403645
2022,2,MIA,68,0.7352941176470591,0.6776647827423671,5.762933490469202
2022,2,MIN,57,0.8421052631578947,0.7319620962728534,11.014316688504133
2022,2,NE,63,0.6031746031746034,0.5991207870935636,0.40538160810397184
2022,2,NO,60,0.6833333333333331,0.6963129565119743,-1.2979623178641209
2022,2,NYG,65,0.6153846153846158,0.5635254301703894,5.185918521422639
2022,2,NYJ,64,0.71875,0.7619219573680311,-4.317195736803114
2022,2,PHI,65,0.5384615384615385,0.5425186154934076,-0.4057077031869083
2022,2,PIT,56,0.625,0.6422796158918314,-1.7279615891831357
2022,2,SEA,45,0.6888888888888889,0.7176979727215237,-2.8809083832634808
2022,2,SF,69,0.3478260869565219,0.5430197831297268,-19.519369617320486
2022,2,TB,62,0.5483870967741932,0.5912997891465503,-4.291269237235717
2022,2,TEN,51,0.5098039215686274,0.6187563202544755,-10.895239868584806
2022,2,WAS,69,0.7246376811594205,0.724668478836184,-0.003079767676350542
2022,3,ARI,79,0.7594936708860757,0.728275076309337,3.12185945767387
2022,3,ATL,49,0.4489795918367347,0.5176406565825549,-6.8661064745820175
2022,3,BAL,52,0.5769230769230771,0.5653863855852531,1.1536691337823979
2022,3,BUF,85,0.7764705882352938,0.6480280401075588,12.844254812773503
2022,3,CAR,56,0.4464285714285716,0.4897504830067712,-4.332191157819959
2022,3,CHI,55,0.3636363636363638,0.5970957260240208,-23.345936238765702
2022,3,CIN,62,0.5967741935483868,0.5119838333658635,8.479036018252328
2022,3,CLE,69,0.4492753623188408,0.5384300444005193,-8.915468208167853
2022,3,DAL,59,0.5254237288135595,0.5389403467208653,-1.351661790730585
2022,3,DEN,64,0.578125,0.6484181731939316,-7.029317319393158
2022,3,DET,75,0.5599999999999999,0.556079381108284,0.392061889171591
2022,3,GB,59,0.593220338983051,0.589177042498427,0.40432964846240926
2022,3,HOU,56,0.5714285714285716,0.5684237253985234,0.3004846030048247
2022,3,IND,63,0.6031746031746034,0.6100391688800993,-0.6864565705495984
2022,3,JAX,74,0.5540540540540541,0.5068367331011875,4.721732095286657
2022,3,KC,60,0.6833333333333331,0.5917805261909962,9.155280714233694
2022,3,LA,43,0.6046511627906977,0.5833150598891945,2.133610290150323
2022,3,LAC,57,0.8070175438596492,0.7323007269909507,7.471681686869847
2022,3,LV,65,0.7384615384615382,0.7412679213743943,-0.28063829128561757
2022,3,MIA,37,0.5405405405405407,0.5267046301348789,1.3835910405661789
2022,3,MIN,64,0.625,0.6605767628643662,-3.5576762864366174
2022,3,NE,61,0.6229508196721314,0.6320987886092702,-0.9147968937138762
2022,3,NO,63,0.6507936507936509,0.7067434248470125,-5.594977405336154
2022,3,NYG,62,0.7096774193548389,0.678708896521599,3.096852283323981
2022,3,NYJ,72,0.7222222222222225,0.7322788383397792,-1.0056616117556705
2022,3,PHI,63,0.6031746031746034,0.5720936625841118,3.10809405904916
2022,3,PIT,54,0.5925925925925929,0.6659389850166109,-7.334639242401797
2022,3,SEA,67,0.6567164179104481,0.6594947618779852,-0.2778343967537067
2022,3,SF,48,0.6041666666666667,0.599079040500025,0.5087626166641712
2022,3,TB,56,0.7678571428571429,0.7228217444249562,4.5035398432186735
2022,3,TEN,52,0.5192307692307689,0.5495432486327794,-3.031247940201043
2022,3,WAS,66,0.7121212121212119,0.687267741470626,2.4853470650585963
2022,4,ARI,67,0.5223880597014923,0.5512111947051623,-2.8823135003670064
2022,4,ATL,51,0.37254901960784287,0.5709830239122989,-19.843400430445605
2022,4,BAL,61,0.5901639344262297,0.5735328578558125,1.663107657041718
2022,4,BUF,59,0.694915254237288,0.6250840849795585,6.983116925772947
2022,4,CAR,50,0.7399999999999999,0.6566266578435898,8.337334215641013
2022,4,CHI,54,0.5370370370370373,0.6832079153369974,-14.617087829996011
2022,4,CIN,59,0.5762711864406778,0.5256830655922324,5.058812084844533
2022,4,CLE,70,0.5285714285714286,0.6267702355980873,-9.819880702665873
2022,4,DAL,56,0.5,0.5753365832913134,-7.5336583291313435
2022,4,DEN,45,0.6222222222222225,0.7131456971168518,-9.092347489462938
2022,4,DET,67,0.6268656716417907,0.7450108007708592,-11.81451291290685
2022,4,GB,70,0.5142857142857145,0.6057302170566151,-9.144450277090066
2022,4,HOU,49,0.7142857142857143,0.7088127793097982,0.5472934975916055
2022,4,IND,60,0.6333333333333336,0.6816320781906445,-4.829874485731089
2022,4,JAX,42,0.5476190476190478,0.6202098904621034,-7.259084284305562
2022,4,KC,74,0.5405405405405407,0.4394366419496569,10.110389859088375
2022,4,LA,66,0.7424242424242427,0.6880894054969151,5.4334836927327546
2022,4,LAC,62,0.6290322580645162,0.6443443899193119,-1.531213185479563
2022,4,LV,70,0.5285714285714286,0.5612068803182672,-3.2635451746838573
2022,4,MIA,59,0.6440677966101694,0.6972816389496043,-5.3213842339434825
2022,4,MIN,64,0.609375,0.6323709713760763,-2.299597137607634
2022,4,NE,54,0.3888888888888887,0.5768210156648247,-18.7932126775936
2022,4,NO,56,0.517857142857143,0.6309784618871553,-11.312131903001232
2022,4,NYG,60,0.3500000000000002,0.5728395035490392,-22.283950354903904
2022,4,NYJ,66,0.5909090909090906,0.7153852396842205,-12.447614877512992
2022,4,PHI,73,0.3835616438356166,0.5589297919036591,-17.53681480680425
2022,4,PIT,57,0.526315789473684,0.6176340574758094,-9.13182680021254
2022,4,SEA,61,0.524590163934426,0.5471251148913727,-2.2534950956946687
2022,4,SF,49,0.5714285714285716,0.5870989500259866,-1.5670378597414936
2022,4,TB,58,0.8965517241379312,0.7305186796804954,16.60330444574357
2022,4,TEN,46,0.5,0.5355834466121767,-3.5583446612176717
2022,4,WAS,69,0.6231884057971014,0.7306520766106205,-10.746367081351904
2022,5,ARI,66,0.6212121212121213,0.703333676312909,-8.212155510078766
2022,5,ATL,57,0.526315789473684,0.6986404062624563,-17.232461678877232
2022,5,BAL,59,0.5762711864406778,0.5932780971466485,-1.7006910705970713
2022,5,BUF,51,0.7647058823529411,0.5521545643899956,21.255131796294556
2022,5,CAR,60,0.7000000000000002,0.733747324347496,-3.3747324347495833
2022,5,CHI,46,0.6086956521739129,0.7155847374511802,-10.688908527726737
2022,5,CIN,56,0.625,0.6525836445923362,-2.75836445923362
2022,5,CLE,65,0.553846153846154,0.6307833397617706,-7.693718591561661
2022,5,DAL,48,0.33333333333333326,0.5175024933026482,-18.416915996931493
2022,5,DEN,65,0.6307692307692311,0.5526934997393534,7.807573102987764
2022,5,DET,61,0.6065573770491807,0.6760558234375031,-6.949844638832248
2022,5,GB,59,0.661016949152542,0.6527594944178048,0.8257454734737268
2022,5,HOU,54,0.44444444444444425,0.5625709975483242,-11.812655310387992
2022,5,IND,66,0.6212121212121213,0.6958179205204502,-7.460579930832889
2022,5,JAX,72,0.6805555555555557,0.7009369474318292,-2.0381391876273525
2022,5,KC,66,0.6969696969696968,0.5799675330971226,11.700216387257424
2022,5,LA,59,0.745762711864407,0.7528398001598099,-0.7077088295402878
2022,5,LAC,66,0.5606060606060606,0.5598844537003473,0.07216069057132124
2022,5,LV,55,0.5636363636363634,0.6516534397547895,-8.801707611842613
2022,5,MIA,60,0.5666666666666669,0.676358550786972,-10.969188412030517
2022,5,MIN,71,0.6056338028169013,0.61442419047087,-0.8790387653968779
2022,5,NE,54,0.40740740740740744,0.4997019562870264,-9.229454887961897
2022,5,NO,69,0.3768115942028986,0.587704231881577,-21.089263767867845
2022,5,NYG,55,0.5454545454545457,0.6103784806349062,-6.492393518036044
2022,5,NYJ,51,0.4313725490196077,0.49953630961039486,-6.816376059078716
2022,5,PHI,68,0.5588235294117648,0.49631826119387845,6.250526821788638
2022,5,PIT,69,0.7681159420289853,0.7159237295821093,5.219221244687599
2022,5,SEA,47,0.5957446808510636,0.654269815125364,-5.85251342743004
2022,5,SF,57,0.526315789473684,0.5501528701238465,-2.3837080650162545
2022,5,TB,73,0.7260273972602738,0.535759353066144,19.02680441941298
2022,5,TEN,57,0.45614035087719285,0.6208661950209684,-16.472584414377557
2022,5,WAS,54,0.7407407407407409,0.6900459594196744,5.069478132106653
2022,6,ARI,65,0.6307692307692311,0.7243636965751648,-9.359446580593367
2022,6,ATL,54,0.2777777777777776,0.48840393840024876,-21.062616062247113
2022,6,BAL,56,0.607142857142857,0.5960872726781028,1.1055584464754187
2022,6,BUF,69,0.6231884057971014,0.5787854325296222,4.440297326747922
2022,6,CAR,41,0.5121951219512197,0.6941049287958843,-18.190980684466453
2022,6,CHI,64,0.578125,0.6800796827301383,-10.19546827301383
2022,6,CIN,51,0.7843137254901961,0.6003204458484462,18.399327964174983
2022,6,CLE,64,0.71875,0.7448913371190429,-2.6141337119042873
2022,6,DAL,64,0.59375,0.6856562129687518,-9.190621296875179
2022,6,DEN,51,0.5882352941176473,0.6373404603378445,-4.910516622019722
2022,6,GB,65,0.6923076923076925,0.6871464623854711,0.5161229922221455
2022,6,IND,76,0.776315789473684,0.6943545933616788,8.196119611200514
2022,6,JAX,55,0.43636363636363656,0.5494510699402202,-11.308743357658363
2022,6,KC,58,0.7586206896551723,0.6186200501076107,14.00006395475616
2022,6,LA,60,0.5499999999999998,0.5511106276884676,-0.11106276884678135
2022,6,LAC,81,0.7283950617283949,0.6598010977477202,6.859396398067464
2022,6,MIA,68,0.7352941176470591,0.6635730714701554,7.172104617690367
2022,6,MIN,46,0.6739130434782608,0.5672208609302407,10.669218254802004
2022,6,NE,60,0.5666666666666669,0.5360697057098152,3.0596960956851715
2022,6,NO,70,0.5142857142857145,0.6301188745668955,-11.583316028118107
2022,6,NYG,55,0.5090909090909089,0.6466659434817055,-13.757503439079654
