"game_id","play_id","desc","rusher_player_id","full_name","posteam","two_point_attempt","two_point_converted","rush_attempt","first_down_rush","fumble_lost","season","week","rushing_yards","rush_touchdown","first_down","posteam_type","run_location","run_gap","run_gap_dir","surface","wind","temp","roof","position","yardline_100","half_seconds_remaining","game_seconds_remaining","fixed_drive","era","xpass","qtr","down","goal_to_go","ydstogo","shotgun","no_huddle","qb_dropback","qb_scramble","score_differential","ep","vegas_wp","implied_total","rushing_yards_exp","rushing_td_exp","rushing_fd_exp","two_point_conv_exp","rush_yards_exp","rush_touchdown_exp","rush_first_down_exp"
"2020_01_ARI_SF",1184,"(15:00) 28-J.McKinnon up the middle to ARI 7 for 3 yards (59-D.Campbell; 58-J.Hicks).","00-0031376","Jerick McKinnon","SF",0,0,1,0,0,2020,1,3,"0","0","home","middle","guard","middle_guard","grass",6,66,"outdoors","RB",10,900,2700,9,"post2018",0.401230841875076,"2","1","1",10,"0","0","0","0",3,5.18084730720147,0.838716685771942,20.75,3.33996105194092,0.0585062876343727,0.0601592920720577,0,3.33996105194092,0.0585062876343727,0.0601592920720577
"2020_01_ARI_SF",1247,"(13:16) (Shotgun) 28-J.McKinnon up the middle to ARI 1 for 16 yards (31-C.Banjo; 32-B.Baker).","00-0031376","Jerick McKinnon","SF",0,0,1,0,0,2020,1,16,"0","0","home","middle","guard","middle_guard","grass",6,66,"outdoors","RB",17,796,2596,9,"post2018",0.927732884883881,"2","3","1",17,"1","0","0","0",3,3.12136203900445,0.811495542526245,20.75,5.85718250274658,0.0601793751120567,0.0422235243022442,0,5.85718250274658,0.0601793751120567,0.0422235243022442
"2020_01_ARI_SF",1268,"(12:37) 31-R.Mostert up the middle to ARI 1 for no gain (42-D.Kennard, 59-D.Campbell). San Francisco challenged the runner was down by contact ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1 at 12:30.)","00-0031687","Raheem Mostert","SF",0,0,1,0,0,2020,1,0,"0","0","home","middle","guard","middle_guard","grass",6,66,"outdoors","RB",1,757,2557,9,"post2018",0.335993677377701,"2","4","1",1,"0","0","0","0",3,4.61624236725038,0.831932246685028,20.75,0.551623821258545,0.495709359645844,0.453261822462082,0,0.551623821258545,0.495709359645844,0.453261822462082
"2020_01_ARI_SF",1315,"(12:30) 41-K.Drake left guard to ARI 5 for 4 yards (54-F.Warner).","00-0033118","Kenyan Drake","ARI",0,0,1,0,0,2020,1,4,"0","0","away","left","guard","left_guard","grass",6,66,"outdoors","RB",99,750,2550,10,"post2018",0.307561844587326,"2","1","0",10,"0","0","0","0",-3,-0.478704309323803,0.213881611824036,20.75,3.89234256744385,0.00185057381168008,0.0475225485861301,0,3.89234256744385,0.00185057381168008,0.0475225485861301
"2020_01_ARI_SF",1386,"(11:16) (No Huddle, Shotgun) 41-K.Drake up the middle to ARI 14 for 3 yards (97-N.Bosa).","00-0033118","Kenyan Drake","ARI",0,0,1,0,0,2020,1,3,"0","0","away","middle","guard","middle_guard","grass",6,66,"outdoors","RB",89,676,2476,10,"post2018",0.421445578336716,"2","1","0",10,"1","1","0","0",-3,0.271353694377467,0.242947220802307,20.75,4.24804019927979,0.00120527390390635,0.0719863101840019,0,4.24804019927979,0.00120527390390635,0.0719863101840019
"2020_01_ARI_SF",1485,"(9:49) (No Huddle) 41-K.Drake right tackle to ARI 46 for 11 yards (54-F.Warner).","00-0033118","Kenyan Drake","ARI",0,0,1,1,0,2020,1,11,"0","1","away","right","tackle","right_tackle","grass",6,66,"outdoors","RB",65,589,2389,10,"post2018",0.489008486270905,"2","1","0",10,"0","1","0","0",-3,1.6790681136772,0.275972068309784,20.75,4.44862604141235,0.00114623154513538,0.122752204537392,0,4.44862604141235,0.00114623154513538,0.122752204537392
"2020_01_ARI_SF",1539,"(8:53) (No Huddle, Shotgun) 41-K.Drake up the middle to SF 39 for no gain (97-N.Bosa).","00-0033118","Kenyan Drake","ARI",0,0,1,0,0,2020,1,0,"0","0","away","middle","guard","middle_guard","grass",6,66,"outdoors","RB",39,533,2333,10,"post2018",0.455595761537552,"2","1","0",10,"1","1","0","0",-3,3.36137461313047,0.325904667377472,20.75,4.18968439102173,0.00164439948275685,0.0734320133924484,0,4.18968439102173,0.00164439948275685,0.0734320133924484
"2020_01_ARI_SF",1630,"(7:28) 31-R.Mostert left guard to SF 45 for 3 yards (32-B.Baker).","00-0031687","Raheem Mostert","SF",0,0,1,0,0,2020,1,3,"0","0","home","left","guard","left_guard","grass",6,66,"outdoors","RB",58,448,2248,11,"post2018",0.513164460659027,"2","1","0",10,"0","0","0","0",3,1.99150054203346,0.812954008579254,20.75,4.68668937683105,0.00184872769750655,0.0955562815070152,0,4.68668937683105,0.00184872769750655,0.0955562815070152
"2020_01_ARI_SF",1705,"(6:08) (Shotgun) 26-T.Coleman up the middle to ARI 36 for 1 yard (96-A.Blackson).","00-0032058","Tevin Coleman","SF",0,0,1,0,0,2020,1,1,"0","0","home","middle","guard","middle_guard","grass",6,66,"outdoors","RB",37,368,2168,11,"post2018",0.625248730182648,"2","2","0",10,"1","0","0","0",3,2.86008581402712,0.812740325927734,20.75,4.51707983016968,0.00508791906759143,0.0920781120657921,0,4.51707983016968,0.00508791906759143,0.0920781120657921
"2020_01_ARI_SF",1773,"(5:16) (Shotgun) 1-K.Murray right tackle to ARI 23 for 9 yards (41-E.Moseley).","00-0035228","Kyler Murray","ARI",0,0,1,0,0,2020,1,9,"0","0","away","right","tackle","right_tackle","grass",6,66,"outdoors","QB",86,316,2116,12,"post2018",0.471183717250824,"2","1","0",10,"1","0","0","0",-3,0.32340273167938,0.249210357666016,20.75,5.62764024734497,0.00311257387511432,0.168788522481918,0,5.62764024734497,0.00311257387511432,0.168788522481918
"2020_01_ARI_SF",1794,"(4:40) (No Huddle, Shotgun) 41-K.Drake up the middle to ARI 28 for 5 yards (20-J.Ward).","00-0033118","Kenyan Drake","ARI",0,0,1,1,0,2020,1,5,"0","1","away","middle","guard","middle_guard","grass",6,66,"outdoors","RB",77,280,2080,12,"post2018",0.223987475037575,"2","2","0",1,"1","1","0","0",-3,1.02712169033475,0.26139372587204,20.75,3.90075206756592,0.00183642888441682,0.838330745697021,0,3.90075206756592,0.00183642888441682,0.838330745697021
"2020_01_ARI_SF",1815,"(4:07) (No Huddle, Shotgun) 41-K.Drake left guard to ARI 29 for 1 yard (99-J.Kinlaw; 54-F.Warner).","00-0033118","Kenyan Drake","ARI",0,0,1,0,0,2020,1,1,"0","0","away","left","guard","left_guard","grass",6,66,"outdoors","RB",72,247,2047,12,"post2018",0.537355899810791,"2","1","0",10,"1","1","0","0",-3,1.06053125346079,0.263397037982941,20.75,4.30863952636719,0.000655559182632715,0.0786632224917412,0,4.30863952636719,0.000655559182632715,0.0786632224917412
"2020_01_ARI_SF",1913,"(2:29) 31-R.Mostert left end pushed ob at ARI 23 for 3 yards (20-D.Kirkpatrick).","00-0031687","Raheem Mostert","SF",0,0,1,0,0,2020,1,3,"0","0","home","left","end","left_end","grass",6,66,"outdoors","RB",26,149,1949,13,"post2018",0.467815220355988,"2","1","0",10,"0","0","0","0",3,3.65623397770105,0.837882995605469,20.75,4.68390035629272,0.0118105718865991,0.137457206845284,0,4.68390035629272,0.0118105718865991,0.137457206845284
"2020_01_ARI_SF",2113,"(:30) (Shotgun) 29-C.Edmonds left tackle ran ob at ARI 45 for 20 yards (41-E.Moseley).","00-0034681","Chase Edmonds","ARI",0,0,1,1,0,2020,1,20,"0","1","away","left","tackle","left_tackle","grass",6,66,"outdoors","RB",75,30,1830,14,"post2018",0.721656560897827,"2","1","0",10,"1","0","0","0",-6,0.260123755026143,0.190220147371292,20.75,6.26298570632935,0.00290480488911271,0.253394395112991,0,6.26298570632935,0.00290480488911271,0.253394395112991
"2020_01_ARI_SF",2184,"(:18) (Shotgun) 1-K.Murray left end to SF 43 for no gain (41-E.Moseley).","00-0035228","Kyler Murray","ARI",0,0,1,0,0,2020,1,0,"0","0","away","left","end","left_end","grass",6,66,"outdoors","QB",43,18,1818,14,"post2018",0.960970222949982,"2","1","0",10,"1","0","0","0",-6,1.45099920069333,0.216801896691322,20.75,7.30672264099121,0.00316981575451791,0.282211005687714,0,7.30672264099121,0.00316981575451791,0.282211005687714
"2020_01_ARI_SF",2465,"(12:58) (No Huddle) 29-C.Edmonds left guard to SF 48 for 1 yard (97-N.Bosa; 56-K.Alexander). FUMBLES (97-N.Bosa), and recovers at SF 46. 29-C.Edmonds to SF 46 for no gain (29-J.Tartt).","00-0034681","Chase Edmonds","ARI",0,0,1,0,0,2020,1,3,"0","0","away","left","guard","left_guard","grass",6,66,"outdoors","RB",49,1678,1678,15,"post2018",0.451630175113678,"3","1","0",10,"0","1","0","0",-3,2.61576003441587,0.30422779917717,20.75,4.30105018615723,0.00151233770884573,0.114534996449947,0,4.30105018615723,0.00151233770884573,0.114534996449947
"2020_01_ARI_SF",2532,"(11:37) (Shotgun) 1-K.Murray scrambles left end ran ob at SF 31 for 25 yards (25-R.Sherman).","00-0035228","Kyler Murray","ARI",0,0,1,1,0,2020,1,25,"0","1","away","left","end","left_end","grass",6,66,"outdoors","QB",56,1597,1597,15,"post2018",0.94737833738327,"3","3","0",17,"1","0","1","1",-3,0.266777770128101,0.248484432697296,20.75,8.35792255401611,0.00206747022457421,0.102919287979603,0,8.35792255401611,0.00206747022457421,0.102919287979603
"2020_01_ARI_SF",2569,"(11:02) (No Huddle, Shotgun) 29-C.Edmonds left end to SF 29 for 2 yards (56-K.Alexander). PENALTY on ARI-67-J.Pugh, Tripping, 10 yards, enforced at SF 29.","00-0034681","Chase Edmonds","ARI",0,0,1,0,0,2020,1,2,"0","0","away","left","end","left_end","grass",6,66,"outdoors","RB",31,1562,1562,15,"post2018",0.433539271354675,"3","1","0",10,"1","1","0","0",-3,3.82350937335286,0.356581389904022,20.75,4.67560720443726,0.00829837657511234,0.169281095266342,0,4.67560720443726,0.00829837657511234,0.169281095266342
"2020_01_ARI_SF",2607,"(10:42) (Shotgun) 1-K.Murray scrambles right end to SF 31 for 8 yards (25-R.Sherman).","00-0035228","Kyler Murray","ARI",0,0,1,0,0,2020,1,8,"0","0","away","right","end","right_end","grass",6,66,"outdoors","QB",39,1542,1542,15,"post2018",0.758654713630676,"3","1","0",18,"1","0","1","1",-3,2.86229602736421,0.33005952835083,20.75,6.60158252716064,0.00470905657857656,0.0662896633148193,0,6.60158252716064,0.00470905657857656,0.0662896633148193
"2020_01_ARI_SF",2692,"(9:49) (Shotgun) 31-R.Mostert left tackle to SF 41 for 2 yards (58-J.Hicks).","00-0031687","Raheem Mostert","SF",0,0,1,0,0,2020,1,2,"0","0","home","left","tackle","left_tackle","grass",6,66,"outdoors","RB",61,1489,1489,16,"post2018",0.486540198326111,"3","1","0",10,"1","0","0","0",3,2.31002713064663,0.795786678791046,20.75,5.17851972579956,0.00480714486911893,0.150800675153732,0,5.17851972579956,0.00480714486911893,0.150800675153732
"2020_01_ARI_SF",2784,"(8:10) 1-K.Murray scrambles right end to ARI 23 for 11 yards (57-D.Greenlaw). PENALTY on SF-57-D.Greenlaw, Unnecessary Roughness, 15 yards, enforced at ARI 23.","00-0035228","Kyler Murray","ARI",0,0,1,1,0,2020,1,11,"0","1","away","right","end","right_end","grass",6,66,"outdoors","QB",88,1390,1390,17,"post2018",0.448318481445312,"3","1","0",10,"0","0","1","1",-3,-0.0151370726525784,0.257298201322556,20.75,6.27890872955322,0.00358501449227333,0.221097096800804,0,6.27890872955322,0.00358501449227333,0.221097096800804
"2020_01_ARI_SF",2816,"(8:00) (Shotgun) 41-K.Drake left end pushed ob at ARI 45 for 7 yards (25-R.Sherman, 20-J.Ward).","00-0033118","Kenyan Drake","ARI",0,0,1,0,0,2020,1,7,"0","0","away","left","end","left_end","grass",6,66,"outdoors","RB",62,1380,1380,17,"post2018",0.490564405918121,"3","1","0",10,"1","0","0","0",-3,1.65397459384985,0.293083697557449,20.75,4.96547412872314,0.00226414971984923,0.260838806629181,0,4.96547412872314,0.00226414971984923,0.260838806629181
"2020_01_ARI_SF",2837,"(7:25) (No Huddle, Shotgun) 29-C.Edmonds up the middle to ARI 48 for 3 yards (56-K.Alexander).","00-0034681","Chase Edmonds","ARI",0,0,1,1,0,2020,1,3,"0","1","away","middle","guard","middle_guard","grass",6,66,"outdoors","RB",55,1345,1345,17,"post2018",0.374855935573578,"3","2","0",3,"1","1","0","0",-3,2.09535706276074,0.302372932434082,20.75,4.11767053604126,0.00173963175620884,0.533491015434265,0,4.11767053604126,0.00173963175620884,0.533491015434265
"2020_01_ARI_SF",2858,"(7:08) (Shotgun) 29-C.Edmonds left end to ARI 44 for -4 yards (56-K.Alexander, 41-E.Moseley).","00-0034681","Chase Edmonds","ARI",0,0,1,0,0,2020,1,-4,"0","0","away","left","end","left_end","grass",6,66,"outdoors","RB",52,1328,1328,17,"post2018",0.490722000598907,"3","1","0",10,"1","0","0","0",-3,2.43188870511949,0.314098566770554,20.75,4.94240188598633,0.00288771861232817,0.253347098827362,0,4.94240188598633,0.00288771861232817,0.253347098827362
"2020_01_ARI_SF",2954,"(5:43) (Shotgun) 31-R.Mostert left guard to SF 13 for 6 yards (48-I.Simmons).","00-0031687","Raheem Mostert","SF",0,0,1,0,0,2020,1,6,"0","0","home","left","guard","left_guard","grass",6,66,"outdoors","RB",93,1243,1243,18,"post2018",0.330812066793442,"3","1","0",10,"1","0","0","0",3,0.226277220761403,0.736865937709808,20.75,4.76561737060547,0.00631036562845111,0.123027317225933,0,4.76561737060547,0.00631036562845111,0.123027317225933
"2020_01_ARI_SF",2975,"(5:11) (Shotgun) 31-R.Mostert up the middle to SF 18 for 5 yards (31-C.Banjo).","00-0031687","Raheem Mostert","SF",0,0,1,1,0,2020,1,5,"0","1","home","middle","guard","middle_guard","grass",6,66,"outdoors","RB",87,1211,1211,18,"post2018",0.409519761800766,"3","2","0",4,"1","0","0","0",3,0.317461381200701,0.749598860740662,20.75,4.50082492828369,0.00420135632157326,0.357021689414978,0,4.50082492828369,0.00420135632157326,0.357021689414978
"2020_01_ARI_SF",2996,"(4:40) 31-R.Mostert right guard to SF 20 for 2 yards (94-Z.Allen).","00-0031687","Raheem Mostert","SF",0,0,1,0,0,2020,1,2,"0","0","home","right","guard","right_guard","grass",6,66,"outdoors","RB",82,1180,1180,18,"post2018",0.480565875768661,"3","1","0",10,"0","0","0","0",3,0.804388724267483,0.76521772146225,20.75,5.01533126831055,0.00559193966910243,0.161694213747978,0,5.01533126831055,0.00559193966910243,0.161694213747978
"2020_01_ARI_SF",3079,"(3:42) 26-T.Coleman right tackle to SF 43 for 7 yards (32-B.Baker; 31-C.Banjo).","00-0032058","Tevin Coleman","SF",0,0,1,0,0,2020,1,7,"0","0","home","right","tackle","right_tackle","grass",6,66,"outdoors","RB",64,1122,1122,18,"post2018",0.482405215501785,"3","1","0",10,"0","0","0","0",3,2.16226364159957,0.794022083282471,20.75,5.08163499832153,0.00609613163396716,0.173727333545685,0,5.08163499832153,0.00609613163396716,0.173727333545685
"2020_01_ARI_SF",3100,"(3:09) 26-T.Coleman left guard to SF 43 for no gain (58-J.Hicks; 31-C.Banjo).","00-0032058","Tevin Coleman","SF",0,0,1,0,0,2020,1,0,"0","0","home","left","guard","left_guard","grass",6,66,"outdoors","RB",57,1089,1089,18,"post2018",0.358686923980713,"3","2","0",3,"0","0","0","0",3,2.45590910338797,0.804763674736023,20.75,4.42400550842285,0.00319719966500998,0.589759588241577,0,4.42400550842285,0.00319719966500998,0.589759588241577
"2020_01_ARI_SF",3183,"(2:11) (No Huddle, Shotgun) 1-K.Murray up the middle to ARI 6 for no gain (24-K.Williams).","00-0035228","Kyler Murray","ARI",0,0,1,0,0,2020,1,0,"0","0","away","middle","guard","middle_guard","grass",6,66,"outdoors","QB",94,1031,1031,19,"post2018",0.565485119819641,"3","2","0",10,"1","1","0","0",-3,-0.819599888054654,0.22412845492363,20.75,4.92672204971313,0.00173639447893947,0.156217247247696,0,4.92672204971313,0.00173639447893947,0.156217247247696
"2020_01_ARI_SF",3237,"(1:31) (No Huddle, Shotgun) 41-K.Drake left tackle to ARI 13 for 2 yards (54-F.Warner).","00-0033118","Kenyan Drake","ARI",0,0,1,0,0,2020,1,2,"0","0","away","left","tackle","left_tackle","grass",6,66,"outdoors","RB",89,991,991,19,"post2018",0.446630030870438,"3","1","0",10,"1","1","0","0",-3,-0.0684397118166089,0.248696491122246,20.75,4.68625736236572,0.00172854773700237,0.098457008600235,0,4.68625736236572,0.00172854773700237,0.098457008600235
"2020_01_ARI_SF",3287,"(:41) #15 C.Streveler in at QB for 1 play. Direct snap to 15-C.Streveler.  15-C.Streveler up the middle to ARI 23 for 3 yards (56-K.Alexander).","00-0035752","Chris Streveler","ARI",0,0,1,1,0,2020,1,3,"0","1","away","middle","guard","middle_guard","grass",6,66,"outdoors","QB",80,941,941,19,"post2018",0.326125591993332,"3","3","0",1,"0","0","0","0",-3,0.112538835033774,0.243959382176399,20.75,2.04706406593323,0.00110822019632906,0.86811238527298,0,2.04706406593323,0.00110822019632906,0.86811238527298
"2020_01_ARI_SF",3421,"(13:55) (Shotgun) 1-K.Murray scrambles right end to ARI 38 for 8 yards (92-K.Hyder). PENALTY on SF-92-K.Hyder, Unnecessary Roughness, 15 yards, enforced at ARI 38.","00-0035228","Kyler Murray","ARI",0,0,1,0,0,2020,1,8,"0","1","away","right","end","right_end","grass",6,66,"outdoors","QB",70,835,835,19,"post2018",0.871550559997559,"4","2","0",21,"1","0","1","1",-3,0.410781772341579,0.224916592240334,20.75,7.34183979034424,0.0019806120544672,0.0847203359007835,0,7.34183979034424,0.0019806120544672,0.0847203359007835
"2020_01_ARI_SF",3454,"(13:20) 41-K.Drake right end to SF 48 for -1 yards (57-D.Greenlaw, 55-D.Ford).","00-0033118","Kenyan Drake","ARI",0,0,1,0,0,2020,1,-1,"0","0","away","right","end","right_end","grass",6,66,"outdoors","RB",47,800,800,19,"post2018",0.510033071041107,"4","1","0",10,"0","0","0","0",-3,2.69339649076574,0.299373507499695,20.75,4.98148345947266,0.00373392459005117,0.277271598577499,0,4.98148345947266,0.00373392459005117,0.277271598577499
"2020_01_ARI_SF",3508,"(12:31) (Shotgun) 41-K.Drake left guard to SF 33 for 2 yards (97-N.Bosa, 54-F.Warner).","00-0033118","Kenyan Drake","ARI",0,0,1,0,0,2020,1,2,"0","0","away","left","guard","left_guard","grass",6,66,"outdoors","RB",35,751,751,19,"post2018",0.501247048377991,"4","1","0",10,"1","0","0","0",-3,3.47323523461819,0.330199152231216,20.75,4.33905935287476,0.00354812620207667,0.0831762030720711,0,4.33905935287476,0.00354812620207667,0.0831762030720711
"2020_01_ARI_SF",3553,"(11:37) (No Huddle, Shotgun) 41-K.Drake up the middle to SF 24 for 2 yards (57-D.Greenlaw; 55-D.Ford).","00-0033118","Kenyan Drake","ARI",0,0,1,1,0,2020,1,2,"0","1","away","middle","guard","middle_guard","grass",6,66,"outdoors","RB",26,697,697,19,"post2018",0.245010703802109,"4","3","0",1,"1","1","0","0",-3,3.65749083063565,0.3369060754776,20.75,3.35708522796631,0.00683912169188261,0.76132345199585,0,3.35708522796631,0.00683912169188261,0.76132345199585
"2020_01_ARI_SF",3578,"(11:09) (No Huddle, Shotgun) 29-C.Edmonds up the middle to SF 22 for 2 yards (97-N.Bosa; 54-F.Warner).","00-0034681","Chase Edmonds","ARI",0,0,1,0,0,2020,1,2,"0","0","away","middle","guard","middle_guard","grass",6,66,"outdoors","RB",24,669,669,19,"post2018",0.448882102966309,"4","1","0",10,"1","1","0","0",-3,4.30206889775582,0.396583676338196,20.75,4.10289621353149,0.00643044244498014,0.0938512608408928,0,4.10289621353149,0.00643044244498014,0.0938512608408928
"2020_01_ARI_SF",3599,"(10:35) (No Huddle, Shotgun) 1-K.Murray scrambles right tackle for 22 yards, TOUCHDOWN.","00-0035228","Kyler Murray","ARI",0,0,1,1,0,2020,1,22,"1","1","away","right","tackle","right_tackle","grass",6,66,"outdoors","QB",22,635,635,19,"post2018",0.758745312690735,"4","2","0",8,"1","1","1","1",-3,3.92775307944976,0.381866216659546,20.75,7.13922548294067,0.0426354221999645,0.549110352993011,0,7.13922548294067,0.0426354221999645,0.549110352993011
"2020_01_ARI_SF",3778,"(9:28) 28-J.McKinnon left end to ARI 5 for 5 yards (32-B.Baker, 33-B.Murphy).","00-0031376","Jerick McKinnon","SF",0,0,1,0,0,2020,1,5,"0","0","home","left","end","left_end","grass",6,66,"outdoors","RB",10,568,568,20,"post2018",0.458114594221115,"4","1","1",10,"0","0","0","0",-4,5.0133598028915,0.610844135284424,20.75,3.31314778327942,0.0899254083633423,0.152077943086624,0,3.31314778327942,0.0899254083633423,0.152077943086624
"2020_01_ARI_SF",3944,"(8:13) (No Huddle, Shotgun) Direct snap to 41-K.Drake.  41-K.Drake right guard to ARI 46 for 10 yards (92-K.Hyder).","00-0033118","Kenyan Drake","ARI",0,0,1,1,0,2020,1,10,"0","1","away","right","guard","right_guard","grass",6,66,"outdoors","RB",64,493,493,21,"post2018",0.591491460800171,"4","1","0",10,"1","1","0","0",-3,1.47202832205221,0.287149459123611,20.75,4.49525451660156,0.00115181971341372,0.127112329006195,0,4.49525451660156,0.00115181971341372,0.127112329006195
"2020_01_ARI_SF",3969,"(7:48) (No Huddle, Shotgun) 1-K.Murray scrambles up the middle to ARI 47 for 1 yard (90-K.Givens).","00-0035228","Kyler Murray","ARI",0,0,1,0,0,2020,1,1,"0","0","away","middle","guard","middle_guard","grass",6,66,"outdoors","QB",54,468,468,21,"post2018",0.586323082447052,"4","1","0",10,"1","1","1","1",-3,2.13884351961315,0.31073859333992,20.75,6.74442005157471,0.00263618095777929,0.345283359289169,0,6.74442005157471,0.00263618095777929,0.345283359289169
"2020_01_ARI_SF",3990,"(7:22) (No Huddle, Shotgun) 1-K.Murray scrambles left tackle to SF 38 for 15 yards (56-K.Alexander).","00-0035228","Kyler Murray","ARI",0,0,1,1,0,2020,1,15,"0","1","away","left","tackle","left_tackle","grass",6,66,"outdoors","QB",53,442,442,21,"post2018",0.823260188102722,"4","2","0",9,"1","1","1","1",-3,1.67013232060708,0.292972564697266,20.75,7.72259902954102,0.00276034721173346,0.513351321220398,0,7.72259902954102,0.00276034721173346,0.513351321220398
