"game_id","play_id","desc","rusher_player_id","full_name","posteam","two_point_attempt","two_point_converted","rush_attempt","first_down_rush","fumble_lost","season","week","rushing_yards","rush_touchdown","first_down","posteam_type","run_location","run_gap","run_gap_dir","surface","wind","temp","roof","position","yardline_100","half_seconds_remaining","game_seconds_remaining","fixed_drive","era","xpass","qtr","down","goal_to_go","ydstogo","shotgun","no_huddle","qb_dropback","qb_scramble","score_differential","ep","vegas_wp","implied_total","rushing_yards_exp","rushing_td_exp","rushing_fd_exp","two_point_conv_exp","rush_yards_exp","rush_touchdown_exp","rush_first_down_exp"
"2024_01_ARI_BUF",61,"(15:00) 6-J.Conner up the middle to ARI 33 for 3 yards (43-T.Bernard, 7-Ta.Johnson).","00-0033553","James Conner","ARI",0,0,1,0,0,2024,1,3,"0","0","away","middle","guard","middle_guard","turf",20,61,"outdoors","RB",70,1800,3600,1,"post2018",0.456761032342911,"1","1","0",10,"0","0","0","0",0,1.02804152294993,0.253462314605713,19.75,4.2091064453125,0.00105032220017165,0.0938348546624184,0,4.2091064453125,0.00105032220017165,0.0938348546624184
"2024_01_ARI_BUF",133,"(13:02) 6-J.Conner up the middle to BUF 34 for 2 yards (43-T.Bernard).","00-0033553","James Conner","ARI",0,0,1,1,0,2024,1,2,"0","1","away","middle","guard","middle_guard","turf",20,61,"outdoors","RB",36,1682,3482,1,"post2018",0.22536426782608,"1","2","0",1,"0","0","0","0",0,3.61055556882638,0.319888234138489,19.75,3.38710904121399,0.00486014503985643,0.763515055179596,0,3.38710904121399,0.00486014503985643,0.763515055179596
"2024_01_ARI_BUF",155,"(12:26) (Shotgun) 6-J.Conner left guard to BUF 32 for 2 yards (98-A.Johnson, 42-Do.Williams).","00-0033553","James Conner","ARI",0,0,1,0,0,2024,1,2,"0","0","away","left","guard","left_guard","turf",20,61,"outdoors","RB",34,1646,3446,1,"post2018",0.42409935593605,"1","1","0",10,"1","0","0","0",0,3.58095363923348,0.327774792909622,19.75,4.22430086135864,0.00413687061518431,0.0596957020461559,0,4.22430086135864,0.00413687061518431,0.0596957020461559
"2024_01_ARI_BUF",177,"(11:51) 6-J.Conner left end to BUF 30 for 2 yards (43-T.Bernard).","00-0033553","James Conner","ARI",0,0,1,0,0,2024,1,2,"0","0","away","left","end","left_end","turf",20,61,"outdoors","RB",32,1611,3411,1,"post2018",0.675322532653809,"1","2","0",8,"0","0","0","0",0,3.33320480131079,0.311441630125046,19.75,4.30368328094482,0.00329475617036223,0.17600628733635,0,4.30368328094482,0.00329475617036223,0.17600628733635
"2024_01_ARI_BUF",265,"(10:28) (Shotgun) 6-J.Conner left tackle to BUF 25 for -3 yards (50-G.Rousseau).","00-0033553","James Conner","ARI",0,0,1,0,0,2024,1,-3,"0","0","away","left","tackle","left_tackle","turf",20,61,"outdoors","RB",22,1528,3328,1,"post2018",0.514923572540283,"1","2","0",10,"1","0","0","0",0,4.01624121237546,0.34565058350563,19.75,4.49457025527954,0.0219920817762613,0.184825569391251,0,4.49457025527954,0.0219920817762613,0.184825569391251
"2024_01_ARI_BUF",287,"(9:48) (Shotgun) 1-K.Murray scrambles right end to BUF 19 for 6 yards (46-J.Ingram). PENALTY on BUF-46-J.Ingram, Unnecessary Roughness, 10 yards, enforced at BUF 19.","00-0035228","Kyler Murray","ARI",0,0,1,0,0,2024,1,6,"0","1","away","right","end","right_end","turf",20,61,"outdoors","QB",25,1488,3288,1,"post2018",0.948165059089661,"1","3","0",13,"1","0","1","1",0,2.73515226785094,0.317036628723145,19.75,7.70656538009644,0.0122153228148818,0.234852999448776,0,7.70656538009644,0.0122153228148818,0.234852999448776
"2024_01_ARI_BUF",320,"(9:15) (Shotgun) 6-J.Conner left end pushed ob at BUF 5 for 4 yards (43-T.Bernard).","00-0033553","James Conner","ARI",0,0,1,0,0,2024,1,4,"0","0","away","left","end","left_end","turf",20,61,"outdoors","RB",9,1455,3255,1,"post2018",0.33211612701416,"1","1","1",9,"1","0","0","0",0,5.11223774612881,0.389417320489883,19.75,3.00337839126587,0.127834469079971,0.183472588658333,0,3.00337839126587,0.127834469079971,0.183472588658333
"2024_01_ARI_BUF",457,"(7:39) 4-J.Cook left guard to ARI 36 for 9 yards (34-J.Thompson).","00-0037248","James Cook","BUF",0,0,1,0,0,2024,1,9,"0","0","home","left","guard","left_guard","turf",20,61,"outdoors","RB",45,1359,3159,2,"post2018",0.513749003410339,"1","1","0",10,"0","0","0","0",-7,3.28371334983967,0.625889897346497,19.75,4.23446273803711,0.00182448339182884,0.0972572267055511,0,4.23446273803711,0.00182448339182884,0.0972572267055511
"2024_01_ARI_BUF",479,"(6:58) 70-A.Anderson reported in as eligible. 4-J.Cook right guard to ARI 33 for 3 yards (25-Z.Collins; 34-J.Thompson).","00-0037248","James Cook","BUF",0,0,1,1,0,2024,1,3,"0","1","home","right","guard","right_guard","turf",20,61,"outdoors","RB",36,1318,3118,2,"post2018",0.24592661857605,"1","2","0",1,"0","0","0","0",-7,3.9325317380717,0.674958407878876,19.75,3.78838229179382,0.0091554531827569,0.84518975019455,0,3.78838229179382,0.0091554531827569,0.84518975019455
"2024_01_ARI_BUF",565,"(5:24) 6-J.Conner left end to ARI 33 for 4 yards (40-V.Miller).","00-0033553","James Conner","ARI",0,0,1,0,0,2024,1,4,"0","0","away","left","end","left_end","turf",20,61,"outdoors","RB",71,1224,3024,3,"post2018",0.459154725074768,"1","1","0",10,"0","0","0","0",7,1.15937621193007,0.512467920780182,19.75,4.38263607025146,0.00112707784865052,0.115992046892643,0,4.38263607025146,0.00112707784865052,0.115992046892643
"2024_01_ARI_BUF",707,"(2:07) (Shotgun) 1-K.Murray right end pushed ob at BUF 17 for 11 yards (9-T.Rapp).","00-0035228","Kyler Murray","ARI",0,0,1,1,0,2024,1,11,"0","1","away","right","end","right_end","turf",20,61,"outdoors","QB",28,1027,2827,3,"post2018",0.409812986850739,"1","1","0",10,"1","0","0","0",7,4.0515434469562,0.559076488018036,19.75,6.04301261901855,0.0220499187707901,0.231805250048637,0,6.04301261901855,0.0220499187707901,0.231805250048637
"2024_01_ARI_BUF",759,"(:49) (Shotgun) 6-J.Conner right guard to BUF 13 for 1 yard (50-G.Rousseau).","00-0033553","James Conner","ARI",0,0,1,0,0,2024,1,1,"0","0","away","right","guard","right_guard","turf",20,61,"outdoors","RB",14,949,2749,3,"post2018",0.65358966588974,"1","2","0",7,"1","0","0","0",7,4.53779544949066,0.578555107116699,19.75,3.91594362258911,0.0465609803795815,0.151505842804909,0,3.91594362258911,0.0465609803795815,0.151505842804909
"2024_01_ARI_BUF",902,"(14:54) 4-J.Cook right guard to ARI 49 for 15 yards (2-Ma.Wilson).","00-0037248","James Cook","BUF",0,0,1,1,0,2024,1,15,"0","1","home","right","guard","right_guard","turf",20,61,"outdoors","RB",64,894,2694,4,"post2018",0.482091337442398,"2","1","0",10,"0","0","0","0",-10,1.97801605099812,0.467518031597137,19.75,4.27688312530518,0.00119339535012841,0.100790195167065,0,4.27688312530518,0.00119339535012841,0.100790195167065
"2024_01_ARI_BUF",924,"(14:22) (No Huddle) 4-J.Cook right guard to ARI 44 for 5 yards (3-B.Baker; 7-K.White).","00-0037248","James Cook","BUF",0,0,1,0,0,2024,1,5,"0","0","home","right","guard","right_guard","turf",20,61,"outdoors","RB",49,862,2662,4,"post2018",0.506463289260864,"2","1","0",10,"0","1","0","0",-10,2.79402465373278,0.477850556373596,19.75,4.2174277305603,0.00157966173719615,0.103376597166061,0,4.2174277305603,0.00157966173719615,0.103376597166061
"2024_01_ARI_BUF",971,"(13:16) (No Huddle) 4-J.Cook left tackle to ARI 12 for 9 yards (21-G.Williams, 7-K.White).","00-0037248","James Cook","BUF",0,0,1,0,0,2024,1,9,"0","0","home","left","tackle","left_tackle","turf",20,61,"outdoors","RB",21,796,2596,4,"post2018",0.464373737573624,"2","1","0",10,"0","1","0","0",-10,4.64119628083427,0.539401352405548,19.75,3.92787027359009,0.0146285109221935,0.124600857496262,0,3.92787027359009,0.0146285109221935,0.124600857496262
"2024_01_ARI_BUF",993,"(12:35) 4-J.Cook right guard to ARI 8 for 4 yards (2-Ma.Wilson; 7-K.White).","00-0037248","James Cook","BUF",0,0,1,1,0,2024,1,4,"0","1","home","right","guard","right_guard","turf",20,61,"outdoors","RB",12,755,2555,4,"post2018",0.182711511850357,"2","2","0",1,"0","0","0","0",-10,5.3390994630754,0.559925377368927,19.75,3.02883958816528,0.0483198761940002,0.766447186470032,0,3.02883958816528,0.0483198761940002,0.766447186470032
"2024_01_ARI_BUF",1015,"(11:56) 4-J.Cook right guard to ARI 4 for 4 yards (93-J.Jones, 7-K.White).","00-0037248","James Cook","BUF",0,0,1,0,0,2024,1,4,"0","0","home","right","guard","right_guard","turf",20,61,"outdoors","RB",8,716,2516,4,"post2018",0.415638208389282,"2","1","1",8,"0","0","0","0",-10,5.40264560031937,0.552811324596405,19.75,2.7780749797821,0.0927191823720932,0.111873358488083,0,2.7780749797821,0.0927191823720932,0.111873358488083
