season,player_id,full_name,position,games,pts,exp_pts,gap,td,td_exp,gap_per_game,exp_per_game,td_gap,fade_flag
2020,00-0029608,T.Y. Hilton,WR,15,164.2,174.78999999999996,-10.590000000000002,5,5.41,-0.7060000000000001,11.652666666666665,-0.41000000000000014,FALSE
2020,00-0029701,Ryan Tannehill,QB,16,346.35999999999996,287.58,58.780000000000015,40,31.790000000000003,3.673750000000001,17.97375,8.209999999999997,TRUE
2020,00-0029738,Darren Fells,TE,12,76.2,51.43999999999999,24.759999999999998,4,1.7600000000000002,2.063333333333333,4.286666666666666,2.2399999999999998,TRUE
2020,00-0029892,Kyle Juszczyk,RB,16,81.60000000000001,67.19,14.409999999999998,6,3.47,0.9006249999999999,4.199375,2.53,FALSE
2020,00-0030035,Adam Thielen,WR,15,252,224.61,27.389999999999997,14,10.88,1.8259999999999998,14.974,3.119999999999999,TRUE
2020,00-0030061,Zach Ertz,TE,11,77.49999999999999,118.80999999999999,-41.31,1,2.29,-3.755454545454546,10.800909090909089,-1.29,FALSE
2020,00-0030181,Jack Doyle,TE,13,64.1,63.94,0.16000000000000192,3,2.55,0.012307692307692455,4.918461538461538,0.4500000000000002,FALSE
2020,00-0030216,Josh Hill,TE,8,18.6,20.310000000000002,-1.7100000000000002,1,1.02,-0.21375000000000002,2.5387500000000003,-0.020000000000000018,FALSE
2020,00-0030279,Keenan Allen,WR,14,245.10000000000002,245.88000000000005,-0.7800000000000029,8,5.98,-0.055714285714285924,17.562857142857148,2.0199999999999996,FALSE
2020,00-0030288,Rex Burkhead,RB,10,107.60000000000002,94.32999999999998,13.269999999999998,6,3.7899999999999996,1.3269999999999997,9.432999999999998,2.2100000000000004,FALSE
2020,00-0030431,Robert Woods,WR,16,243.1,231.31,11.790000000000003,8,5.1000000000000005,0.7368750000000002,14.456875,2.8999999999999995,FALSE
2020,00-0030456,Giovani Bernard,RB,16,158.1,159.35000000000002,-1.2500000000000024,6,5.0699999999999985,-0.07812500000000015,9.959375000000001,0.9300000000000015,FALSE
2020,00-0030470,Vance McDonald,TE,9,24.900000000000002,29.849999999999994,-4.949999999999998,0,0.63,-0.5499999999999998,3.316666666666666,-0.63,FALSE
2020,00-0030472,Jordan Reed,TE,10,73.1,80.22999999999999,-7.130000000000002,4,2.76,-0.7130000000000002,8.023,1.2400000000000002,FALSE
2020,00-0030496,Le'Veon Bell,RB,11,67.4,82.67,-15.27,1,2.85,-1.3881818181818182,7.515454545454546,-1.85,FALSE
2020,00-0030506,Travis Kelce,TE,15,312.76,276.08,36.68,11,9.790000000000001,2.445333333333333,18.40533333333333,1.209999999999999,TRUE
2020,00-0030513,Latavius Murray,RB,15,136.2,122.71999999999998,13.479999999999999,5,3.91,0.8986666666666666,8.181333333333333,1.0899999999999999,FALSE
2020,00-0030549,Tyler Eifert,TE,14,82.9,104.96000000000001,-22.06,2,3.66,-1.5757142857142856,7.497142857142857,-1.6600000000000001,FALSE
2020,00-0030564,DeAndre Hopkins,WR,16,287.8,287.68,0.120000000000001,6,7.57,0.007500000000000062,17.98,-1.5700000000000003,FALSE
2020,00-0030578,Cordarrelle Patterson,WR,15,63.4,81.88999999999999,-18.49,1,2.3799999999999994,-1.2326666666666666,5.4593333333333325,-1.3799999999999994,FALSE
2020,00-0030663,Willie Snead,WR,13,94.2,82.87,11.330000000000002,3,2.1599999999999997,0.8715384615384617,6.374615384615385,0.8400000000000003,FALSE
2020,00-0030710,Trey Burton,TE,11,83.29999999999998,91.26999999999998,-7.9700000000000015,5,4.129999999999999,-0.7245454545454547,8.297272727272725,0.870000000000001,FALSE
2020,00-0030968,Keith Smith,RB,12,17.6,25.29,-7.689999999999999,0,0.22,-0.6408333333333333,2.1075,-0.22,FALSE
2020,00-0031045,Carlos Hyde,RB,10,84.89999999999999,81.4,3.4999999999999982,4,2.99,0.3499999999999998,8.14,1.0099999999999998,FALSE
2020,00-0031051,John Brown,WR,9,96.80000000000001,100.59,-3.7900000000000063,3,3.91,-0.4211111111111118,11.176666666666668,-0.9100000000000001,FALSE
2020,00-0031062,James White,RB,14,116.6,115.16000000000001,1.4400000000000035,3,2.54,0.1028571428571431,8.225714285714286,0.45999999999999996,FALSE
2020,00-0031236,Brandin Cooks,WR,15,231.3,219.47000000000003,11.830000000000002,6,6.5,0.7886666666666667,14.631333333333336,-0.5,FALSE
2020,00-0031237,Teddy Bridgewater,QB,15,245.1,255.78000000000003,-10.679999999999998,20,23.42,-0.7119999999999999,17.052000000000003,-3.4200000000000017,FALSE
2020,00-0031260,Logan Thomas,TE,16,176.61999999999998,180.12,-3.4999999999999982,6,4.989999999999999,-0.2187499999999999,11.2575,1.0100000000000007,FALSE
2020,00-0031273,Cameron Brate,TE,13,68.19999999999999,61.550000000000004,6.650000000000002,2,1.7100000000000002,0.5115384615384617,4.734615384615385,0.2899999999999998,FALSE
2020,00-0031280,Derek Carr,QB,16,286.12,302.6,-16.48,30,35.5,-1.03,18.9125,-5.5,FALSE
2020,00-0031325,Sammy Watkins,WR,10,87.39999999999999,108.26999999999998,-20.87,2,4.41,-2.087,10.826999999999998,-2.41,FALSE
2020,00-0031376,Jerick McKinnon,RB,14,126.2,126.27,-0.06999999999999451,6,4.379999999999998,-0.004999999999999608,9.019285714285713,1.6200000000000019,FALSE
2020,00-0031381,Davante Adams,WR,14,358.4,296.58,61.82,18,13.02,4.4157142857142855,21.184285714285714,4.98,TRUE
2020,00-0031382,Jarvis Landry,WR,15,187.96,188.84,-0.8799999999999955,5,7.02,-0.05866666666666636,12.589333333333334,-2.0199999999999996,FALSE
2020,00-0031384,Richard Rodgers,TE,8,70.5,52.24,18.26,2,1.04,2.2825,6.53,0.96,FALSE
2020,00-0031387,Eric Ebron,TE,15,141.79999999999998,161.92,-20.120000000000005,5,5.699999999999999,-1.3413333333333337,10.794666666666666,-0.6999999999999993,FALSE
2020,00-0031408,Mike Evans,WR,16,248.6,224.55999999999997,24.039999999999996,13,10.85,1.5024999999999997,14.034999999999998,2.1500000000000004,TRUE
2020,00-0031428,Allen Robinson,WR,16,262.90000000000003,253.77000000000004,9.130000000000003,6,7.119999999999999,0.5706250000000002,15.860625000000002,-1.1199999999999992,FALSE
2020,00-0031544,Amari Cooper,WR,16,236.79999999999998,234.4,2.4000000000000012,5,7.009999999999999,0.15000000000000008,14.65,-2.009999999999999,FALSE
2020,00-0031547,DeVante Parker,WR,14,166.3,186.24,-19.939999999999994,4,6.370000000000001,-1.424285714285714,13.302857142857144,-2.370000000000001,FALSE
2020,00-0031549,Nelson Agholor,WR,16,185.6,168.38,17.22,8,7.1,1.07625,10.52375,0.9000000000000004,FALSE
2020,00-0031588,Stefon Diggs,WR,16,328.6,291.17999999999995,37.42000000000001,8,7.319999999999999,2.3387500000000006,18.198749999999997,0.6800000000000006,TRUE
2020,00-0031598,Nick Boyle,TE,9,37.3,31.94,5.36,2,1.2500000000000002,0.5955555555555556,3.548888888888889,0.7499999999999998,FALSE
2020,00-0031610,Darren Waller,TE,16,278.6,268.34,10.260000000000005,9,8.18,0.6412500000000003,16.77125,0.8200000000000003,FALSE
2020,00-0031687,Raheem Mostert,RB,8,99.69999999999999,89.28,10.419999999999998,3,3.14,1.3024999999999998,11.16,-0.14000000000000012,FALSE
2020,00-0031806,Malcolm Brown,RB,16,109.1,127.27999999999999,-18.18,5,6.129999999999999,-1.13625,7.954999999999999,-1.129999999999999,FALSE
2020,00-0031868,Damiere Byrd,WR,14,114.89999999999999,132.48,-17.58,1,2.06,-1.2557142857142856,9.462857142857143,-1.06,FALSE
2020,00-0031941,Jamison Crowder,WR,12,172.01999999999998,137.82,34.19999999999999,7,2.81,2.849999999999999,11.485,4.1899999999999995,TRUE
2020,00-0031951,James O'Shaughnessy,TE,15,54.199999999999996,62.27999999999999,-8.080000000000002,0,0.36,-0.5386666666666667,4.151999999999999,-0.36,FALSE
2020,00-0032054,Breshad Perriman,WR,12,99.1,102.3,-3.1999999999999975,3,3.0999999999999996,-0.26666666666666644,8.525,-0.09999999999999964,FALSE
2020,00-0032062,Blake Bell,TE,11,22.2,27.44,-5.239999999999998,0,0.73,-0.4763636363636362,2.4945454545454546,-0.73,FALSE
2020,00-0032063,Mike Davis,RB,14,206.50000000000003,218.8,-12.299999999999995,8,9.55,-0.8785714285714282,15.62857142857143,-1.5500000000000007,FALSE
2020,00-0032128,Chris Conley,WR,14,97.10000000000001,103.91,-6.8100000000000005,2,2.93,-0.4864285714285715,7.422142857142857,-0.9300000000000002,FALSE
2020,00-0032135,Jesse James,TE,12,38.900000000000006,41.47,-2.5699999999999994,2,1.82,-0.21416666666666662,3.455833333333333,0.17999999999999994,FALSE
2020,00-0032144,Melvin Gordon,RB,15,198.4,189.29,9.110000000000003,10,6.32,0.6073333333333335,12.619333333333334,3.6799999999999997,FALSE
2020,00-0032187,David Johnson,RB,12,179.50000000000003,179.67000000000002,-0.17000000000000703,8,9.38,-0.014166666666667252,14.972500000000002,-1.3800000000000008,FALSE
2020,00-0032211,Tyler Lockett,WR,16,265.40000000000003,251.97,13.430000000000007,10,8.889999999999999,0.8393750000000004,15.748125,1.1100000000000012,FALSE
2020,00-0032241,Todd Gurley,RB,15,163.20000000000002,184.73999999999998,-21.54,9,8.889999999999999,-1.436,12.315999999999999,0.11000000000000121,FALSE
2020,00-0032257,Duke Johnson,RB,11,84.40000000000002,101.03000000000002,-16.630000000000003,2,2.64,-1.511818181818182,9.184545454545455,-0.6400000000000001,FALSE
2020,00-0032385,Sterling Shepard,WR,12,162.49999999999997,147.14000000000001,15.36,4,2.65,1.28,12.261666666666668,1.35,FALSE
2020,00-0032392,Austin Hooper,TE,13,113.5,129.51999999999998,-16.02,4,4.7299999999999995,-1.2323076923076923,9.963076923076922,-0.7299999999999995,FALSE
2020,00-0032394,Nick Vannett,TE,11,29.5,36.08,-6.580000000000001,1,1.2,-0.5981818181818183,3.28,-0.19999999999999996,FALSE
2020,00-0032464,Kalif Raymond,WR,8,27.400000000000002,29.62,-2.2199999999999998,0,0.5300000000000001,-0.27749999999999997,3.7025,-0.5300000000000001,FALSE
2020,00-0032543,Alex Erickson,WR,9,24.6,28.56,-3.960000000000001,0,0.26,-0.4400000000000001,3.1733333333333333,-0.26,FALSE
2020,00-0032602,J.D. McKissic,RB,16,191.39999999999998,209.64000000000001,-18.240000000000002,3,4.370000000000001,-1.1400000000000001,13.102500000000001,-1.370000000000001,FALSE
2020,00-0032688,Robby Anderson,WR,16,223.79999999999998,227.67999999999998,-3.880000000000006,3,4.73,-0.24250000000000038,14.229999999999999,-1.7300000000000004,FALSE
2020,00-0032741,Peyton Barber,RB,14,55,74.41000000000001,-19.409999999999997,4,4.69,-1.3864285714285711,5.315,-0.6900000000000004,FALSE
2020,00-0032764,Derrick Henry,RB,16,333.1,296.52,36.580000000000005,17,13.430000000000003,2.2862500000000003,18.5325,3.5699999999999967,TRUE
2020,00-0032775,Demarcus Robinson,WR,15,107.6,106.26,1.3400000000000034,3,3.15,0.08933333333333356,7.0840000000000005,-0.1499999999999999,FALSE
2020,00-0032791,Jakeem Grant,WR,14,81.3,92.4,-11.099999999999996,1,1.7700000000000002,-0.7928571428571426,6.6000000000000005,-0.7700000000000002,FALSE
2020,00-0032918,C.J. Ham,RB,11,25.5,24.199999999999996,1.3000000000000003,1,0.8099999999999999,0.11818181818181821,2.1999999999999997,0.19000000000000006,FALSE
2020,00-0032950,Carson Wentz,QB,12,204.40000000000003,227.24999999999997,-22.849999999999987,21,20.97,-1.9041666666666657,18.937499999999996,0.030000000000001137,FALSE
2020,00-0032972,Devontae Booker,RB,15,85.69999999999999,81.80000000000001,3.8999999999999977,3,2,0.25999999999999984,5.453333333333334,1,FALSE
2020,00-0032977,Rashard Higgins,WR,12,120.89999999999999,100.04000000000002,20.86,4,3.5,1.7383333333333333,8.336666666666668,0.5,TRUE
2020,00-0032980,Marcus Johnson,WR,8,39.5,51.059999999999995,-11.559999999999997,0,0.9900000000000001,-1.4449999999999996,6.382499999999999,-0.9900000000000001,FALSE
2020,00-0033009,Tyler Boyd,WR,15,192.64,188.70000000000005,3.9400000000000004,4,4.9799999999999995,0.2626666666666667,12.580000000000004,-0.9799999999999995,FALSE
2020,00-0033025,Jalen Richard,RB,12,51.099999999999994,49.169999999999995,1.9299999999999993,1,0.9300000000000002,0.16083333333333327,4.097499999999999,0.06999999999999984,FALSE
2020,00-0033040,Tyreek Hill,WR,15,328.9,282.31,46.589999999999996,17,11.56,3.106,18.820666666666668,5.4399999999999995,TRUE
2020,00-0033045,Ezekiel Elliott,RB,15,223.70000000000005,278.73,-55.03,8,13.539999999999996,-3.6686666666666667,18.582,-5.539999999999996,FALSE
2020,00-0033090,Hunter Henry,TE,14,145.29999999999998,170.04,-24.739999999999995,4,5.5600000000000005,-1.7671428571428567,12.145714285714286,-1.5600000000000005,FALSE
2020,00-0033094,Marvin Hall,WR,11,60.300000000000004,61.36,-1.0599999999999983,2,1.4400000000000002,-0.09636363636363621,5.578181818181818,0.5599999999999998,FALSE
2020,00-0033106,Jared Goff,QB,15,245.82,266.23,-20.41,24,24.59,-1.3606666666666667,17.74866666666667,-0.5899999999999999,FALSE
2020,00-0033110,Tyler Higbee,TE,15,128.20000000000002,111.00000000000001,17.2,5,3.31,1.1466666666666667,7.400000000000001,1.69,FALSE
2020,00-0033114,Mike Thomas,WR,10,30.299999999999997,31.78,-1.4799999999999993,1,0.45000000000000007,-0.14799999999999994,3.178,0.5499999999999999,FALSE
2020,00-0033118,Kenyan Drake,RB,15,192.20000000000002,229.59999999999997,-37.400000000000006,10,14.350000000000001,-2.4933333333333336,15.306666666666665,-4.350000000000001,FALSE
2020,00-0033119,Jacoby Brissett,QB,10,20.580000000000002,17.810000000000002,2.7700000000000014,3,2.3600000000000003,0.27700000000000014,1.7810000000000001,0.6399999999999997,FALSE
2020,00-0033127,Will Fuller,WR,11,188.9,145.04000000000002,43.86,8,4.63,3.9872727272727273,13.185454545454547,3.37,TRUE
2020,00-0033217,Mo Alie-Cox,TE,14,80.40000000000002,70.01,10.390000000000004,2,1.78,0.7421428571428574,5.000714285714286,0.21999999999999997,FALSE
2020,00-0033251,Zach Pascal,WR,16,136.9,142.06,-5.160000000000004,5,5.729999999999999,-0.32250000000000023,8.87875,-0.72999999999999865,FALSE
2020,00-0033258,Darrell Daniels,TE,8,23.2,21.17,2.0300000000000002,1,0.43000000000000005,0.25375000000000003,2.64625,0.57,FALSE
2020,00-0033282,Curtis Samuel,WR,15,212.1,188.56,23.539999999999996,5,4.569999999999999,1.569333333333333,12.570666666666666,0.4300000000000006,TRUE
2020,00-0033288,George Kittle,TE,8,125.1,107.16999999999999,17.929999999999993,2,1.6400000000000003,2.241249999999999,13.396249999999998,0.35999999999999965,FALSE
2020,00-0033293,Aaron Jones,RB,14,258.90000000000003,247.20000000000005,11.700000000000003,11,11.450000000000001,0.835714285714286,17.657142857142862,-0.45000000000000107,FALSE
2020,00-0033296,Alex Armah,RB,12,7.7,18.66,-10.96,0,0.91,-0.9133333333333334,1.555,-0.91,FALSE
2020,00-0033307,Kendrick Bourne,WR,15,129.7,124.46,5.240000000000002,2,3.2600000000000002,0.34933333333333344,8.297333333333333,-1.2600000000000002,FALSE
2020,00-0033308,Matt Breida,RB,10,42,44.989999999999995,-2.9899999999999967,0,0.6200000000000001,-0.29899999999999965,4.499,-0.6200000000000001,FALSE
2020,00-0033319,Nick Mullens,QB,10,124.16,137.62,-13.460000000000003,12,13.219999999999999,-1.3460000000000003,13.762,-1.2199999999999989,FALSE
2020,00-0033357,Taysom Hill,QB,16,160.62000000000003,170.72000000000006,-10.1,13,15.300000000000002,-0.63125,10.670000000000003,-2.3000000000000025,FALSE
2020,00-0033367,C.J. Board,WR,9,21.400000000000006,25.360000000000003,-3.9600000000000004,0,0.16000000000000003,-0.44000000000000006,2.817777777777778,-0.16000000000000003,FALSE
2020,00-0033375,Tim Patrick,WR,15,161.20000000000002,139.41000000000003,21.790000000000006,6,5.12,1.452666666666667,9.294000000000002,0.8799999999999999,TRUE
2020,00-0033376,Patrick Ricard,RB,8,17.4,24.39,-6.99,1,1.4400000000000002,-0.87375,3.04875,-0.44000000000000017,FALSE
2020,00-0033387,Jacob Hollister,TE,13,65.9,78.78,-12.88,3,3.4800000000000004,-0.9907692307692308,6.0600000000000005,-0.4800000000000004,FALSE
2020,00-0033439,Pharaoh Brown,TE,8,42.3,30.23,12.07,2,1.08,1.50875,3.77875,0.9199999999999999,FALSE
2020,00-0033455,Anthony Firkser,TE,15,83.69999999999999,91.03000000000002,-7.330000000000001,1,2.45,-0.48866666666666675,6.068666666666668,-1.4500000000000002,FALSE
2020,00-0033466,Isaiah McKenzie,WR,15,93.58,71.66000000000001,21.919999999999998,6,3.0300000000000002,1.4613333333333332,4.777333333333334,2.9699999999999998,TRUE
2020,00-0033471,Isaiah Ford,WR,9,55.6,71.41999999999999,-15.82,0,1.09,-1.7577777777777779,7.935555555555554,-1.09,FALSE
2020,00-0033526,Samaje Perine,RB,11,65.7,56.93,8.770000000000001,3,2.38,0.7972727272727274,5.175454545454546,0.6200000000000001,FALSE
2020,00-0033536,Mike Williams,WR,14,153.7,157.85,-4.149999999999999,5,6.16,-0.2964285714285713,11.275,-1.1600000000000001,FALSE
2020,00-0033537,Deshaun Watson,QB,16,372.44,357.16,15.279999999999998,36,37.36,0.9549999999999998,22.3225,-1.3599999999999994,FALSE
2020,00-0033553,James Conner,RB,13,164.6,177.57,-12.969999999999995,6,7.58,-0.9976923076923073,13.659230769230769,-1.58,FALSE
2020,00-0033555,Mack Hollins,WR,9,37.599999999999994,43.53999999999999,-5.94,1,1.07,-0.66,4.837777777777777,-0.07000000000000006,FALSE
2020,00-0033567,Brian Hill,RB,16,95.39999999999998,98.35,-2.95,1,1.6400000000000003,-0.184375,6.146875,-0.6400000000000003,FALSE
2020,00-0033572,Jamal Agnew,WR,12,25.200000000000003,35.89999999999999,-10.7,0,1.01,-0.8916666666666666,2.991666666666666,-1.01,FALSE
2020,00-0033589,David Moore,WR,16,118.8,100.82,17.980000000000004,6,5.5,1.1237500000000002,6.30125,0.5,FALSE
2020,00-0033591,Noah Brown,WR,9,29.8,40.86,-11.059999999999999,0,0.5300000000000001,-1.2288888888888887,4.54,-0.5300000000000001,FALSE
2020,00-0033594,Chris Carson,RB,12,187.80000000000004,173.1,14.700000000000001,9,7.299999999999999,1.225,14.424999999999999,1.700000000000001,FALSE
2020,00-0033681,Keelan Cole,WR,16,149.39999999999998,155.98,-6.5800000000000045,5,4.859999999999999,-0.4112500000000003,9.74875,0.14000000000000057,FALSE
2020,00-0033699,Austin Ekeler,RB,10,165.3,161.93000000000004,3.369999999999999,3,4.09,0.3369999999999999,16.193000000000005,-1.0899999999999999,FALSE
2020,00-0033725,Corey Clement,RB,8,21.000000000000004,20.730000000000004,0.27,1,0.5900000000000001,0.03375,2.5912500000000005,0.4099999999999999,FALSE
2020,00-0033733,Greg Ward,WR,16,133.1,122.57,10.529999999999998,6,2.4899999999999998,0.6581249999999998,7.660625,3.5100000000000002,FALSE
2020,00-0033757,Robert Tonyan,TE,15,176.60000000000002,121.17000000000003,55.429999999999986,11,6.179999999999999,3.6953333333333322,8.078000000000001,4.820000000000001,TRUE
2020,00-0033856,Leonard Fournette,RB,12,132,143.23999999999998,-11.239999999999995,6,6.209999999999999,-0.9366666666666662,11.936666666666666,-0.20999999999999908,FALSE
2020,00-0033857,JuJu Smith-Schuster,WR,16,234.1,206.07000000000002,28.03,9,5.52,1.751875,12.879375000000001,3.4800000000000004,TRUE
2020,00-0033858,Jonnu Smith,TE,14,140.20000000000002,135.14000000000001,5.059999999999996,9,7.13,0.36142857142857115,9.652857142857144,1.87,FALSE
2020,00-0033869,Mitchell Trubisky,QB,10,157.70000000000002,178.27000000000004,-20.569999999999997,17,19.919999999999998,-2.0569999999999995,17.827000000000005,-2.919999999999998,FALSE
2020,00-0033871,Corey Davis,WR,14,191.40000000000003,169.26,22.140000000000008,5,4.5600000000000005,1.581428571428572,12.09,0.4399999999999995,TRUE
2020,00-0033873,Patrick Mahomes,QB,15,384.40000000000003,378.53999999999996,5.86000000000001,41,41.550000000000004,0.39066666666666733,25.235999999999997,-0.5500000000000043,FALSE
2020,00-0033881,Evan Engram,TE,16,140.99999999999997,181.57999999999996,-40.58,2,3.7699999999999996,-2.53625,11.348749999999997,-1.7699999999999996,FALSE
2020,00-0033885,David Njoku,TE,11,52.300000000000004,57.349999999999994,-5.05,2,2.8600000000000003,-0.45909090909090905,5.213636363636363,-0.8600000000000003,FALSE
2020,00-0033891,Zay Jones,WR,11,36.56,37.67,-1.1100000000000003,1,1.4500000000000002,-0.10090909090909093,3.424545454545455,-0.4500000000000002,FALSE
2020,00-0033893,Dalvin Cook,RB,14,337.79999999999995,298.75000000000006,39.05,17,15.05,2.789285714285714,21.33928571428572,1.9499999999999993,TRUE
2020,00-0033895,Gerald Everett,TE,15,92.9,104.41,-11.509999999999996,2,2.54,-0.7673333333333331,6.960666666666667,-0.54,FALSE
2020,00-0033896,Adam Shaheen,TE,13,45,50.22,-5.22,3,3.4099999999999997,-0.4015384615384615,3.863076923076923,-0.4099999999999997,FALSE
2020,00-0033906,Alvin Kamara,RB,15,377.79999999999995,312.96999999999997,64.82999999999998,21,13.97,4.321999999999999,20.864666666666665,7.029999999999999,TRUE
