season,receiver_player_id,receiver_full_name,receiver_position,posteam,targets,adot,deep_share,rz_targets,ez_targets,catchable
2020,00-0036358,CeeDee Lamb,WR,DAL,111,9.288288288288289,0.17117117117117117,11,6,0.6631360858141839
2020,00-0036360,Clyde Edwards-Helaire,RB,KC,59,0.8305084745762712,0,6,3,0.7819824329877304
2020,00-0036364,Lynn Bowden,WR,MIA,37,5,0.08108108108108109,2,1,0.7148188094835024
2020,00-0036370,Joshua Kelley,RB,LAC,23,-1.0869565217391302,0,2,1,0.8163779248362002
2020,00-0036387,Jalen Reagor,WR,PHI,55,12.527272727272726,0.2545454545454545,8,2,0.6128320081667467
2020,00-0036398,John Hightower,WR,PHI,30,21.9,0.43333333333333335,4,1,0.5012935539086659
2020,00-0036407,Jerry Jeudy,WR,DEN,115,13.330434782608695,0.21739130434782608,10,4,0.5793273187201956
2020,00-0036410,Tee Higgins,WR,CIN,108,11.490740740740742,0.23148148148148148,11,5,0.6077253130023126
2020,00-0036412,K.J. Hamler,WR,DEN,56,10.625,0.14285714285714285,4,2,0.6283374545829636
2020,00-0036415,Van Jefferson,WR,LA,38,10.184210526315791,0.10526315789473684,4,3,0.6346175105948197
2020,00-0036425,DeeJay Dallas,RB,SEA,20,0.10000000000000023,0,3,1,0.8124526023864747
2020,00-0036427,Tyler Johnson,WR,TB,21,10.761904761904763,0.14285714285714285,4,4,0.6427155548617953
2021,00-0024243,Marcedes Lewis,TE,GB,29,3.5172413793103443,0.06896551724137931,7,5,0.7514456654417103
2021,00-0026035,Danny Amendola,WR,HOU,39,8.282051282051281,0.1282051282051282,4,3,0.6518146090018444
2021,00-0026189,DeSean Jackson,WR,LV,21,15.571428571428573,0.2857142857142857,1,1,0.5986933580466679
2021,00-0027061,Jared Cook,TE,LAC,85,8.105882352941176,0.09411764705882353,15,8,0.6602459264152191
2021,00-0027656,Rob Gronkowski,TE,TB,106,10.245283018867925,0.16037735849056603,14,7,0.6626200102410227
2021,00-0027685,Emmanuel Sanders,WR,BUF,77,14.805194805194807,0.24675324675324675,11,7,0.582982385313356
2021,00-0027696,Jimmy Graham,TE,CHI,24,7.75,0.08333333333333333,9,5,0.5712737794965506
2021,00-0027793,NA,NA,TB,62,11.838709677419356,0.22580645161290322,3,1,0.6423540189862251
2021,00-0027942,A.J. Green,WR,ARI,96,12.239583333333332,0.19791666666666666,18,12,0.6081773824989796
2021,00-0027944,Julio Jones,WR,TEN,55,11.527272727272726,0.14545454545454545,7,3,0.647818514433774
2021,00-0027966,Mark Ingram,RB,NO,27,-0.4814814814814816,0,4,2,0.7794632856492643
2021,00-0027981,Kyle Rudolph,TE,NYG,40,6.05,0.05,9,6,0.6541544198989868
2021,00-0028002,Randall Cobb,WR,GB,40,7.775000000000001,0.1,14,11,0.6316188935190439
2021,00-0029000,Cole Beasley,WR,BUF,122,5.590163934426229,0.02459016393442623,15,4,0.7363074922659358
2021,00-0029239,Brandon Bolden,RB,NE,55,0.854545454545454,0.03636363636363636,10,2,0.7704267084598542
2021,00-0029293,Marvin Jones,WR,JAX,120,11.85,0.2,18,11,0.5872830100357532
2021,00-0029608,T.Y. Hilton,WR,IND,37,12.864864864864867,0.1891891891891892,4,2,0.6038759745456077
2021,00-0029632,Mohamed Sanu,WR,SF,24,9.458333333333332,0.08333333333333333,4,0,0.6442898015181223
2021,00-0029892,Kyle Juszczyk,RB,SF,41,7.219512195121952,0.07317073170731707,5,2,0.6823986383473001
2021,00-0030035,Adam Thielen,WR,MIN,95,9.505263157894737,0.1368421052631579,15,8,0.669816821186166
2021,00-0030061,Zach Ertz,TE,ARI,86,7.151162790697674,0.05813953488372093,15,7,0.710193321108818
2021,00-0030061,Zach Ertz,TE,PHI,31,8.03225806451613,0.06451612903225806,6,3,0.6662289932850869
2021,00-0030068,Marquise Goodwin,WR,CHI,40,11.875,0.175,3,2,0.6082732260227204
2021,00-0030085,Kenny Stills,WR,NO,23,18.304347826086957,0.34782608695652173,2,1,0.536754231090131
2021,00-0030108,Ryan Griffin,TE,NYJ,42,5.309523809523809,0.023809523809523808,6,3,0.7110116063129335
2021,00-0030181,Jack Doyle,TE,IND,45,6.5555555555555545,0.06666666666666667,10,6,0.7099837025006612
2021,00-0030279,Keenan Allen,WR,LAC,158,8.30379746835443,0.08227848101265822,26,13,0.6909586462793471
2021,00-0030288,Rex Burkhead,RB,HOU,32,1.5625,0,3,2,0.7369088344275951
2021,00-0030431,Robert Woods,WR,LA,70,8.071428571428573,0.05714285714285714,17,8,0.7060092796172415
2021,00-0030456,Giovani Bernard,RB,TB,37,1.054054054054054,0.02702702702702703,8,7,0.7891240514613487
2021,00-0030506,Travis Kelce,TE,KC,161,7.428571428571428,0.043478260869565216,21,12,0.7193923657355101
2021,00-0030525,Tavon Austin,WR,JAX,37,8.513513513513512,0.13513513513513514,3,1,0.6667410602440705
2021,00-0030564,DeAndre Hopkins,WR,ARI,64,12.3125,0.234375,15,8,0.6063021412119269
2021,00-0030578,Cordarrelle Patterson,RB,ATL,69,3.1014492753623184,0.057971014492753624,12,2,0.7054659698320471
2021,00-0030669,Albert Wilson,WR,MIA,39,5.384615384615384,0.07692307692307693,2,0,0.6952242828332461
2021,00-0030874,Damien Williams,RB,CHI,23,1.7826086956521747,0.08695652173913043,1,0,0.7299740521804147
2021,00-0031045,Carlos Hyde,RB,JAX,21,1.4761904761904763,0.047619047619047616,1,0,0.7526827000436329
2021,00-0031235,Odell Beckham,WR,CLE,34,13.941176470588237,0.29411764705882354,3,2,0.6095729233587489
2021,00-0031235,Odell Beckham,WR,LA,75,11.813333333333333,0.16,13,6,0.6241011079152425
2021,00-0031236,Brandin Cooks,WR,HOU,134,10.619402985074625,0.17164179104477612,10,3,0.6287545442803583
2021,00-0031260,Logan Thomas,TE,WAS,25,9.76,0.16,5,3,0.631293170452118
2021,00-0031273,Cameron Brate,TE,TB,63,7.428571428571427,0.06349206349206349,22,9,0.6851292001822639
2021,00-0031285,Devonta Freeman,RB,BAL,42,0.9761904761904769,0.023809523809523808,9,3,0.777788003995305
2021,00-0031325,Sammy Watkins,WR,BAL,49,13.020408163265305,0.20408163265306123,4,1,0.6127071277219422
2021,00-0031376,Jerick McKinnon,RB,KC,37,-0.9189189189189189,0,8,2,0.7776730833826838
2021,00-0031381,Davante Adams,WR,GB,180,9.62222222222222,0.15,29,14,0.6570692331426673
2021,00-0031382,Jarvis Landry,WR,CLE,87,7.781609195402298,0.08045977011494253,10,4,0.681297320744087
2021,00-0031408,Mike Evans,WR,TB,140,12.52857142857143,0.2,25,13,0.6243353750024523
2021,00-0031428,Allen Robinson,WR,CHI,67,11.164179104477611,0.23880597014925373,7,2,0.6160808734929384
2021,00-0031544,Amari Cooper,WR,DAL,114,10.798245614035087,0.19298245614035087,21,7,0.6502329605190378
2021,00-0031547,DeVante Parker,WR,MIA,73,11.726027397260275,0.1232876712328767,6,2,0.6045850988936751
2021,00-0031549,Nelson Agholor,WR,NE,66,14.363636363636365,0.2878787878787879,7,1,0.57557938812357
2021,00-0031588,Stefon Diggs,WR,BUF,175,11.045714285714288,0.17142857142857143,36,16,0.6246319032566888
2021,00-0031610,Darren Waller,TE,LV,105,9.82857142857143,0.14285714285714285,18,7,0.6706103412877946
2021,00-0031763,DeAndre Carter,WR,WAS,44,11.022727272727273,0.2727272727272727,4,1,0.61689216169443994
2021,00-0031868,Damiere Byrd,WR,CHI,39,8.384615384615383,0.07692307692307693,5,2,0.6618569691975912
2021,00-0031941,Jamison Crowder,WR,NYJ,73,6.191780821917807,0.0410958904109589,14,4,0.6939975460098214
2021,00-0031951,James O'Shaughnessy,TE,JAX,35,6.514285714285714,0.11428571428571428,1,1,0.7079882672854833
2021,00-0032009,Adam Humphries,WR,WAS,62,6.758064516129032,0.04838709677419355,6,2,0.681141896353614
2021,00-0032054,Breshad Perriman,WR,TB,21,8.80952380952381,0.19047619047619047,3,1,0.6670201924585161
2021,00-0032063,Mike Davis,RB,ATL,58,-0.8965517241379308,0,6,4,0.7798255188711758
